<doc id="bv_doc_id__33" attrs="word lemma type">
Bekanntlich	bv_doc_id__33_d24e235
Besorgung	bv_doc_id__33_d24e16109
aller	bv_doc_id__33_d24e16111
ihm	bv_doc_id__33_d24e16113
nach	bv_doc_id__33_d24e16115
dem	bv_doc_id__33_d24e16117
Gesehe	bv_doc_id__33_d24e16119
und	bv_doc_id__33_d24e16122
der	bv_doc_id__33_d24e16124
Geschäftsverteilung	bv_doc_id__33_d24e16126
zustehenden	bv_doc_id__33_d24e16128
gerichtlichen	bv_doc_id__33_d24e16130
Geschäfte	bv_doc_id__33_d24e16132
mit	bv_doc_id__33_d24e16135
Ausschluß	bv_doc_id__33_d24e16137
der	bv_doc_id__33_d24e16139
Justizverwaltungssachen	bv_doc_id__33_d24e16141
<g/>
,	
die	bv_doc_id__33_d24e16145
nicht	bv_doc_id__33_d24e16148
nach	bv_doc_id__33_d24e16150
Vorschrift	bv_doc_id__33_d24e16152
des	bv_doc_id__33_d24e16154
Gesetes	bv_doc_id__33_d24e16156
durch	bv_doc_id__33_d24e16158
Senale	bv_doc_id__33_d24e16161
oder	bv_doc_id__33_d24e16163
Kommissionen	bv_doc_id__33_d24e16165
zu	bv_doc_id__33_d24e16167
erledigen	bv_doc_id__33_d24e16169
sind	bv_doc_id__33_d24e16171
<g/>
.	
5	bv_doc_id__33_d24e16180
<g/>
(	
3	bv_doc_id__33_d24e16189
<g/>
)	
Die	bv_doc_id__33_d24e16194
Geschäfte	bv_doc_id__33_d24e16196
sind	bv_doc_id__33_d24e16198
unter	bv_doc_id__33_d24e16200
die	bv_doc_id__33_d24e16203
Richter	bv_doc_id__33_d24e16205
eines	bv_doc_id__33_d24e16207
Gerichtes	bv_doc_id__33_d24e16209
für	bv_doc_id__33_d24e16211
die	bv_doc_id__33_d24e16213
in	bv_doc_id__33_d24e16216
der	bv_doc_id__33_d24e16218
Gerichtsverfassung	bv_doc_id__33_d24e16220
bestimmen	bv_doc_id__33_d24e16222
Zeit	bv_doc_id__33_d24e16224
im	bv_doc_id__33_d24e16226
vorhinein	bv_doc_id__33_d24e16229
zu	bv_doc_id__33_d24e16231
verteilen	bv_doc_id__33_d24e16233
<g/>
.	
Eine	bv_doc_id__33_d24e16237
nach	bv_doc_id__33_d24e16239
dieser	bv_doc_id__33_d24e16242
Einteilung	bv_doc_id__33_d24e16244
einem	bv_doc_id__33_d24e16246
Richter	bv_doc_id__33_d24e16248
zufallende	bv_doc_id__33_d24e16250
Sache	bv_doc_id__33_d24e16252
darf	bv_doc_id__33_d24e16255
ihm	bv_doc_id__33_d24e16257
durch	bv_doc_id__33_d24e16259
Verfügung	bv_doc_id__33_d24e16261
der	bv_doc_id__33_d24e16263
Justizverwaltung	bv_doc_id__33_d24e16265
nur	bv_doc_id__33_d24e16268
im	bv_doc_id__33_d24e16270
Zalle	bv_doc_id__33_d24e16272
seiner	bv_doc_id__33_d24e16274
Behinderung	bv_doc_id__33_d24e16276
abgenommen	bv_doc_id__33_d24e16278
werden	bv_doc_id__33_d24e16281
<g/>
.	
Artitel	bv_doc_id__33_d24e16285
78.	bv_doc_id__33_d24e16287
<g/>
(	
1	bv_doc_id__33_d24e16296
<g/>
)	
Im	bv_doc_id__33_d24e16301
Gerichtsverfassungsgesetze	bv_doc_id__33_d24e16303
wird	bv_doc_id__33_d24e16305
eine	bv_doc_id__33_d24e16307
Altersgrenze	bv_doc_id__33_d24e16310
bestimmt	bv_doc_id__33_d24e16312
<g/>
,	
nach	bv_doc_id__33_d24e16316
deren	bv_doc_id__33_d24e16318
Erreichung	bv_doc_id__33_d24e16320
die	bv_doc_id__33_d24e16323
Richter	bv_doc_id__33_d24e16325
in	bv_doc_id__33_d24e16327
den	bv_doc_id__33_d24e16329
dauernden	bv_doc_id__33_d24e16331
Ruhestand	bv_doc_id__33_d24e16333
zu	bv_doc_id__33_d24e16336
versetzen	bv_doc_id__33_d24e16338
sind	bv_doc_id__33_d24e16340
<g/>
.	
2.	bv_doc_id__33_d24e16349
Im	bv_doc_id__33_d24e16352
übrigen	bv_doc_id__33_d24e16354
dürfen	bv_doc_id__33_d24e16356
Richter	bv_doc_id__33_d24e16358
nur	bv_doc_id__33_d24e16361
in	bv_doc_id__33_d24e16363
den	bv_doc_id__33_d24e16365
vom	bv_doc_id__33_d24e16367
Gesehe	bv_doc_id__33_d24e16369
vorgeschriebenen	bv_doc_id__33_d24e16371
Fällen	bv_doc_id__33_d24e16374
und	bv_doc_id__33_d24e16376
Formen	bv_doc_id__33_d24e16378
und	bv_doc_id__33_d24e16380
au	bv_doc_id__33_d24e16382
Gruns	bv_doc_id__33_d24e16384
eines	bv_doc_id__33_d24e16387
förmlichen	bv_doc_id__33_d24e16389
richterlichen	bv_doc_id__33_d24e16391
Erkenntnisses	bv_doc_id__33_d24e16393
ihres	bv_doc_id__33_d24e16395
Amtes	bv_doc_id__33_d24e16397
entseht	bv_doc_id__33_d24e16400
oder	bv_doc_id__33_d24e16402
wider	bv_doc_id__33_d24e16404
ihren	bv_doc_id__33_d24e16406
Willen	bv_doc_id__33_d24e16408
an	bv_doc_id__33_d24e16410
eine	bv_doc_id__33_d24e16413
andere	bv_doc_id__33_d24e16415
Stelle	bv_doc_id__33_d24e16417
oder	bv_doc_id__33_d24e16419
in	bv_doc_id__33_d24e16421
den	bv_doc_id__33_d24e16423
Rühestand	bv_doc_id__33_d24e16426
versetzt	bv_doc_id__33_d24e16428
werden	bv_doc_id__33_d24e16430
<g/>
.	
Diese	bv_doc_id__33_d24e16434
Bestimmungen	bv_doc_id__33_d24e16436
finden	bv_doc_id__33_d24e16439
jedoch	bv_doc_id__33_d24e16441
auf	bv_doc_id__33_d24e16443
Übersetzungen	bv_doc_id__33_d24e16445
und	bv_doc_id__33_d24e16447
Versetzungen	bv_doc_id__33_d24e16449
in	bv_doc_id__33_d24e16452
den	bv_doc_id__33_d24e16454
Ruhestand	bv_doc_id__33_d24e16456
keine	bv_doc_id__33_d24e16458
Anwendung	bv_doc_id__33_d24e16460
die	bv_doc_id__33_d24e16462
durch	bv_doc_id__33_d24e16465
Veränderungen	bv_doc_id__33_d24e16467
in	bv_doc_id__33_d24e16469
der	bv_doc_id__33_d24e16471
Verfassung	bv_doc_id__33_d24e16473
der	bv_doc_id__33_d24e16475
Gerichte	bv_doc_id__33_d24e16478
nötig	bv_doc_id__33_d24e16480
werden	bv_doc_id__33_d24e16482
<g/>
.	
In	bv_doc_id__33_d24e16486
einem	bv_doc_id__33_d24e16488
solchen	bv_doc_id__33_d24e16491
Falle	bv_doc_id__33_d24e16493
wird	bv_doc_id__33_d24e16495
durch	bv_doc_id__33_d24e16497
das	bv_doc_id__33_d24e16499
Geset	bv_doc_id__33_d24e16501
festgestellt	bv_doc_id__33_d24e16504
<g/>
,	
innerhalb	bv_doc_id__33_d24e16508
welchen	bv_doc_id__33_d24e16510
Zeitraumes	bv_doc_id__33_d24e16512
Richter	bv_doc_id__33_d24e16514
ohne	bv_doc_id__33_d24e16517
die	bv_doc_id__33_d24e16519
sonst	bv_doc_id__33_d24e16521
vorgeschriebenen	bv_doc_id__33_d24e16523
Förmlichteiten	bv_doc_id__33_d24e16525
übersetzt	bv_doc_id__33_d24e16527
und	bv_doc_id__33_d24e16530
in	bv_doc_id__33_d24e16532
den	bv_doc_id__33_d24e16534
Ruhestand	bv_doc_id__33_d24e16536
verseht	bv_doc_id__33_d24e16538
werden	bv_doc_id__33_d24e16540
konnen	bv_doc_id__33_d24e16543
<g/>
.	
<g/>
(	
3	bv_doc_id__33_d24e16554
<g/>
)	
Die	bv_doc_id__33_d24e16559
zeitweise	bv_doc_id__33_d24e16561
Enthebung	bv_doc_id__33_d24e16563
der	bv_doc_id__33_d24e16565
Richter	bv_doc_id__33_d24e16568
vom	bv_doc_id__33_d24e16570
Amte	bv_doc_id__33_d24e16572
darf	bv_doc_id__33_d24e16574
nur	bv_doc_id__33_d24e16576
durch	bv_doc_id__33_d24e16578
Verfügung	bv_doc_id__33_d24e16581
des	bv_doc_id__33_d24e16583
Gerichtsvorstandes	bv_doc_id__33_d24e16585
oder	bv_doc_id__33_d24e16587
der	bv_doc_id__33_d24e16589
höheren	bv_doc_id__33_d24e16591
Gerichtsbehörde	bv_doc_id__33_d24e16594
unter	bv_doc_id__33_d24e16596
gleichzeitiger	bv_doc_id__33_d24e16598
Verweisung	bv_doc_id__33_d24e16600
der	bv_doc_id__33_d24e16602
Sache	bv_doc_id__33_d24e16604
an	bv_doc_id__33_d24e16607
das	bv_doc_id__33_d24e16609
zuständige	bv_doc_id__33_d24e16611
Gericht	bv_doc_id__33_d24e16613
stattfinden	bv_doc_id__33_d24e16615
<g/>
.	
Artikel	bv_doc_id__33_d24e16625
79.	bv_doc_id__33_d24e16627
<g/>
(	
1	bv_doc_id__33_d24e16636
<g/>
)	
Die	bv_doc_id__33_d24e16641
Prüfung	bv_doc_id__33_d24e16643
der	bv_doc_id__33_d24e16645
Gültigkeit	bv_doc_id__33_d24e16647
gehörig	bv_doc_id__33_d24e16650
kundge	bv_doc_id__33_d24e16652
<g/>
.	
machter	bv_doc_id__33_d24e16656
Gesete	bv_doc_id__33_d24e16658
steht	bv_doc_id__33_d24e16660
den	bv_doc_id__33_d24e16663
Gerichten	bv_doc_id__33_d24e16665
nicht	bv_doc_id__33_d24e16667
zu	bv_doc_id__33_d24e16669
<g/>
.	
<g/>
(	
2	bv_doc_id__33_d24e16680
<g/>
)	
hat	bv_doc_id__33_d24e16685
ein	bv_doc_id__33_d24e16687
Gericht	bv_doc_id__33_d24e16689
gegen	bv_doc_id__33_d24e16691
die	bv_doc_id__33_d24e16694
Anwendung	bv_doc_id__33_d24e16696
einer	bv_doc_id__33_d24e16698
Verordnung	bv_doc_id__33_d24e16700
aus	bv_doc_id__33_d24e16702
dem	bv_doc_id__33_d24e16704
Gründe	bv_doc_id__33_d24e16707
der	bv_doc_id__33_d24e16709
Gesezwidrigkeit	bv_doc_id__33_d24e16711
Bedenten	bv_doc_id__33_d24e16713
<g/>
,	
so	bv_doc_id__33_d24e16717
hat	bv_doc_id__33_d24e16720
es	bv_doc_id__33_d24e16722
das	bv_doc_id__33_d24e16724
Verfahren	bv_doc_id__33_d24e16726
zu	bv_doc_id__33_d24e16728
unterbrechen	bv_doc_id__33_d24e16730
und	bv_doc_id__33_d24e16733
den	bv_doc_id__33_d24e16735
Anträg	bv_doc_id__33_d24e16737
auf	bv_doc_id__33_d24e16739
Kassation	bv_doc_id__33_d24e16741
dieser	bv_doc_id__33_d24e16743
Verordnung	bv_doc_id__33_d24e16746
beim	bv_doc_id__33_d24e16748
Verfassungsgerichtshof	bv_doc_id__33_d24e16750
zu	bv_doc_id__33_d24e16752
stellen	bv_doc_id__33_d24e16754
<g/>
.	
Artikel	bv_doc_id__33_d24e16765
80.	bv_doc_id__33_d24e16767
<g/>
(	
1	bv_doc_id__33_d24e16776
<g/>
)	
Die	bv_doc_id__33_d24e16781
Verhandlungen	bv_doc_id__33_d24e16783
in	bv_doc_id__33_d24e16785
Zivil-	bv_doc_id__33_d24e16787
und	bv_doc_id__33_d24e16790
Strafrechtssachen	bv_doc_id__33_d24e16792
vor	bv_doc_id__33_d24e16794
dem	bv_doc_id__33_d24e16796
erkennenden	bv_doc_id__33_d24e16798
Gericht	bv_doc_id__33_d24e16800
sind	bv_doc_id__33_d24e16803
mündlich	bv_doc_id__33_d24e16805
und	bv_doc_id__33_d24e16807
öffentlich	bv_doc_id__33_d24e16809
<g/>
.	
Ausnahme	bv_doc_id__33_d24e16813
bestimmt	bv_doc_id__33_d24e16816
das	bv_doc_id__33_d24e16818
Gesetz	bv_doc_id__33_d24e16820
<g/>
.	
<g/>
(	
2	bv_doc_id__33_d24e16831
<g/>
)	
Im	bv_doc_id__33_d24e16836
Strafverfahren	bv_doc_id__33_d24e16838
gilt	bv_doc_id__33_d24e16840
der	bv_doc_id__33_d24e16842
Anklageprogeß	bv_doc_id__33_d24e16845
<g/>
.	
Artikel	bv_doc_id__33_d24e16855
81.	bv_doc_id__33_d24e16857
Das	bv_doc_id__33_d24e16862
Voll	bv_doc_id__33_d24e16864
hat	bv_doc_id__33_d24e16866
an	bv_doc_id__33_d24e16868
der	bv_doc_id__33_d24e16870
Rechtssprechung	bv_doc_id__33_d24e16873
mitzuwirten	bv_doc_id__33_d24e16875
<g/>
.	
<g/>
(	
2	bv_doc_id__33_d24e16886
<g/>
)	
Bei	bv_doc_id__33_d24e16891
den	bv_doc_id__33_d24e16893
mit	bv_doc_id__33_d24e16895
schweren	bv_doc_id__33_d24e16897
Strafen	bv_doc_id__33_d24e16900
bedrohten	bv_doc_id__33_d24e16902
Verbrechen	bv_doc_id__33_d24e16904
<g/>
,	
die	bv_doc_id__33_d24e16908
das	bv_doc_id__33_d24e16910
Gesetz	bv_doc_id__33_d24e16913
zu	bv_doc_id__33_d24e16915
bezeichnen	bv_doc_id__33_d24e16917
hat	bv_doc_id__33_d24e16919
<g/>
,	
sowie	bv_doc_id__33_d24e16923
bei	bv_doc_id__33_d24e16926
allen	bv_doc_id__33_d24e16928
politischen	bv_doc_id__33_d24e16930
Verbrechen	bv_doc_id__33_d24e16932
und	bv_doc_id__33_d24e16934
Vergehen	bv_doc_id__33_d24e16936
entscheiden	bv_doc_id__33_d24e16939
Geschworne	bv_doc_id__33_d24e16941
über	bv_doc_id__33_d24e16943
die	bv_doc_id__33_d24e16945
Schuld	bv_doc_id__33_d24e16947
des	bv_doc_id__33_d24e16949
Angeklagten	bv_doc_id__33_d24e16952
<g/>
.	
<g/>
(	
3	bv_doc_id__33_d24e16963
<g/>
)	
Im	bv_doc_id__33_d24e16968
Sträfverfahren	bv_doc_id__33_d24e16970
wegen	bv_doc_id__33_d24e16972
niederer	bv_doc_id__33_d24e16974
Verbrechen	bv_doc_id__33_d24e16977
und	bv_doc_id__33_d24e16979
Vergehen	bv_doc_id__33_d24e16981
nehmen	bv_doc_id__33_d24e16983
Schöffen	bv_doc_id__33_d24e16985
an	bv_doc_id__33_d24e16987
der	bv_doc_id__33_d24e16990
Rechtssprechung	bv_doc_id__33_d24e16992
teil	bv_doc_id__33_d24e16994
<g/>
.	
Artikel	bv_doc_id__33_d24e17004
82.	bv_doc_id__33_d24e17006
Als	bv_doc_id__33_d24e17011
oberste	bv_doc_id__33_d24e17013
Instanz	bv_doc_id__33_d24e17015
in	bv_doc_id__33_d24e17017
Zivil-	bv_doc_id__33_d24e17019
und	bv_doc_id__33_d24e17022
Strafrechtssachen	bv_doc_id__33_d24e17024
besteht	bv_doc_id__33_d24e17026
der	bv_doc_id__33_d24e17028
Oberste	bv_doc_id__33_d24e17030
Gerichtshof	bv_doc_id__33_d24e17032
in	bv_doc_id__33_d24e17035
Wien	bv_doc_id__33_d24e17037
<g/>
.	
Artitel	bv_doc_id__33_d24e17041
83.	bv_doc_id__33_d24e17043
Amnestien	bv_doc_id__33_d24e17045
wegen	bv_doc_id__33_d24e17048
gerichtlich	bv_doc_id__33_d24e17050
strafbarer	bv_doc_id__33_d24e17052
Handlungen	bv_doc_id__33_d24e17054
werden	bv_doc_id__33_d24e17056
durch	bv_doc_id__33_d24e17058
Bundesgesetz	bv_doc_id__33_d24e17061
erteilt	bv_doc_id__33_d24e17063
<g/>
.	
Artilel	bv_doc_id__33_d24e17067
84.	bv_doc_id__33_d24e17069
<g/>
(	
1	bv_doc_id__33_d24e17078
<g/>
)	
Die	bv_doc_id__33_d24e17083
Justiz	bv_doc_id__33_d24e17085
ist	bv_doc_id__33_d24e17087
von	bv_doc_id__33_d24e17089
der	bv_doc_id__33_d24e17092
Verwaltung	bv_doc_id__33_d24e17094
in	bv_doc_id__33_d24e17096
allen	bv_doc_id__33_d24e17098
Instanzen	bv_doc_id__33_d24e17100
getrennt	bv_doc_id__33_d24e17102
<g/>
.	
<g/>
(	
2	bv_doc_id__33_d24e17114
<g/>
)	
Wenn	bv_doc_id__33_d24e17119
eine	bv_doc_id__33_d24e17121
Verwaltungsbehörde	bv_doc_id__33_d24e17123
über	bv_doc_id__33_d24e17125
Privatrechtsansprüche	bv_doc_id__33_d24e17128
zu	bv_doc_id__33_d24e17130
entscheiden	bv_doc_id__33_d24e17132
hat	bv_doc_id__33_d24e17134
<g/>
,	
steht	bv_doc_id__33_d24e17138
es	bv_doc_id__33_d24e17141
den	bv_doc_id__33_d24e17143
durch	bv_doc_id__33_d24e17145
diese	bv_doc_id__33_d24e17147
Entscheidung	bv_doc_id__33_d24e17149
Benachteiligten	bv_doc_id__33_d24e17151
frei	bv_doc_id__33_d24e17154
<g/>
,	
wenn	bv_doc_id__33_d24e17158
nicht	bv_doc_id__33_d24e17160
im	bv_doc_id__33_d24e17162
Gesetze	bv_doc_id__33_d24e17164
etwas	bv_doc_id__33_d24e17167
anderes	bv_doc_id__33_d24e17169
bestimmt	bv_doc_id__33_d24e17171
ist	bv_doc_id__33_d24e17173
<g/>
,	
Abhilfe	bv_doc_id__33_d24e17177
gegen	bv_doc_id__33_d24e17180
die	bv_doc_id__33_d24e17182
andere	bv_doc_id__33_d24e17184
Bartei	bv_doc_id__33_d24e17186
im	bv_doc_id__33_d24e17188
Rechtswege	bv_doc_id__33_d24e17190
zu	bv_doc_id__33_d24e17193
suchen	bv_doc_id__33_d24e17195
<g/>
.	
Vierter	bv_doc_id__33_d24e17199
Abschnitt	bv_doc_id__33_d24e17201
<g/>
.	
Von	bv_doc_id__33_d24e17206
der	bv_doc_id__33_d24e17208
Gesetzgebung	bv_doc_id__33_d24e17210
und	bv_doc_id__33_d24e17212
Vollziehung	bv_doc_id__33_d24e17214
der	bv_doc_id__33_d24e17216
Länder	bv_doc_id__33_d24e17219
<g/>
.	
Artikel	bv_doc_id__33_d24e17229
85.	bv_doc_id__33_d24e17231
<g/>
(	
1	bv_doc_id__33_d24e17240
<g/>
)	
Die	bv_doc_id__33_d24e17245
geseßzgebende	bv_doc_id__33_d24e17247
Gewalt	bv_doc_id__33_d24e17249
der	bv_doc_id__33_d24e17251
Länder	bv_doc_id__33_d24e17254
wird	bv_doc_id__33_d24e17256
durch	bv_doc_id__33_d24e17258
die	bv_doc_id__33_d24e17260
Landtage	bv_doc_id__33_d24e17262
ausgeübt	bv_doc_id__33_d24e17264
<g/>
,	
deren	bv_doc_id__33_d24e17269
Mitglieder	bv_doc_id__33_d24e17271
auf	bv_doc_id__33_d24e17273
Grund	bv_doc_id__33_d24e17275
des	bv_doc_id__33_d24e17277
gleichen	bv_doc_id__33_d24e17280
<g/>
,	
geheimen	bv_doc_id__33_d24e17284
<g/>
,	
persönlichen	bv_doc_id__33_d24e17288
und	bv_doc_id__33_d24e17290
unmittelbaren	bv_doc_id__33_d24e17293
Verhältniswahlrechtes	bv_doc_id__33_d24e17295
aller	bv_doc_id__33_d24e17297
nach	bv_doc_id__33_d24e17299
den	bv_doc_id__33_d24e17301
Landtagswahlordnungen	bv_doc_id__33_d24e17303
wahlberechtigten	bv_doc_id__33_d24e17306
männlichen	bv_doc_id__33_d24e17308
und	bv_doc_id__33_d24e17310
weiblichen	bv_doc_id__33_d24e17312
Bundesangehörigen	bv_doc_id__33_d24e17314
gewählt	bv_doc_id__33_d24e17316
werden	bv_doc_id__33_d24e17319
<g/>
.	
<g/>
(	
2	bv_doc_id__33_d24e17330
<g/>
)	
Die	bv_doc_id__33_d24e17335
Landtagswahlordnungen	bv_doc_id__33_d24e17337
dürsen	bv_doc_id__33_d24e17339
die	bv_doc_id__33_d24e17341
Bedingungen	bv_doc_id__33_d24e17344
des	bv_doc_id__33_d24e17346
aktiven	bv_doc_id__33_d24e17348
und	bv_doc_id__33_d24e17350
passiven	bv_doc_id__33_d24e17352
Wahlrechtes	bv_doc_id__33_d24e17354
nicht	bv_doc_id__33_d24e17357
enger	bv_doc_id__33_d24e17359
ziehen	bv_doc_id__33_d24e17361
<g/>
,	
als	bv_doc_id__33_d24e17365
dies	bv_doc_id__33_d24e17367
in	bv_doc_id__33_d24e17370
der	bv_doc_id__33_d24e17372
Wahlordnung	bv_doc_id__33_d24e17374
zum	bv_doc_id__33_d24e17376
Nationalrät	bv_doc_id__33_d24e17378
der	bv_doc_id__33_d24e17380
Fall	bv_doc_id__33_d24e17383
ist	bv_doc_id__33_d24e17385
<g/>
.	
Artikel	bv_doc_id__33_d24e17395
86.	bv_doc_id__33_d24e17397
<g/>
(	
1	bv_doc_id__33_d24e17406
<g/>
)	
Die	bv_doc_id__33_d24e17411
Mitglieder	bv_doc_id__33_d24e17413
des	bv_doc_id__33_d24e17415
Landtages	bv_doc_id__33_d24e17417
genießen	bv_doc_id__33_d24e17420
die	bv_doc_id__33_d24e17422
gleich	bv_doc_id__33_d24e17424
Immunität	bv_doc_id__33_d24e17426
wie	bv_doc_id__33_d24e17428
die	bv_doc_id__33_d24e17430
Mitglieder	bv_doc_id__33_d24e17433
des	bv_doc_id__33_d24e17435
Nationalrates	bv_doc_id__33_d24e17437
<g/>
.	
rates	bv_doc_id__33_d24e17444
<g/>
,	
wobei	bv_doc_id__33_d24e17448
die	bv_doc_id__33_d24e17450
Bestimmungen	bv_doc_id__33_d24e17452
des	bv_doc_id__33_d24e17455
Artikels	bv_doc_id__33_d24e17457
43	bv_doc_id__33_d24e17459
sinngemäß	bv_doc_id__33_d24e17461
Anwendung	bv_doc_id__33_d24e17463
finden	bv_doc_id__33_d24e17465
<g/>
.	
<g/>
(	
2	bv_doc_id__33_d24e17477
<g/>
)	
Die	bv_doc_id__33_d24e17482
Bestimmungen	bv_doc_id__33_d24e17484
der	bv_doc_id__33_d24e17486
Artifel	bv_doc_id__33_d24e17488
24	bv_doc_id__33_d24e17491
und	bv_doc_id__33_d24e17493
25	bv_doc_id__33_d24e17495
gelten	bv_doc_id__33_d24e17497
auch	bv_doc_id__33_d24e17499
für	bv_doc_id__33_d24e17501
die	bv_doc_id__33_d24e17504
Sitzungen	bv_doc_id__33_d24e17506
der	bv_doc_id__33_d24e17508
Landtage	bv_doc_id__33_d24e17510
und	bv_doc_id__33_d24e17512
ihrer	bv_doc_id__33_d24e17514
Ausschüsse	bv_doc_id__33_d24e17517
<g/>
.	
Artikel	bv_doc_id__33_d24e17527
87.	bv_doc_id__33_d24e17529
<g/>
(	
1	bv_doc_id__33_d24e17538
<g/>
)	
Zu	bv_doc_id__33_d24e17543
einem	bv_doc_id__33_d24e17545
Dandesgesetz	bv_doc_id__33_d24e17547
ist	bv_doc_id__33_d24e17549
der	bv_doc_id__33_d24e17552
Beschluß	bv_doc_id__33_d24e17554
des	bv_doc_id__33_d24e17556
Landtages	bv_doc_id__33_d24e17558
<g/>
,	
die	bv_doc_id__33_d24e17562
Beurkundung	bv_doc_id__33_d24e17565
und	bv_doc_id__33_d24e17567
Gegenzeichnung	bv_doc_id__33_d24e17569
nach	bv_doc_id__33_d24e17571
den	bv_doc_id__33_d24e17573
Bestimmungen	bv_doc_id__33_d24e17575
der	bv_doc_id__33_d24e17578
Landesverfassung	bv_doc_id__33_d24e17580
und	bv_doc_id__33_d24e17582
die	bv_doc_id__33_d24e17584
Hunsmachung	bv_doc_id__33_d24e17586
durch	bv_doc_id__33_d24e17588
die	bv_doc_id__33_d24e17591
Landesregierung	bv_doc_id__33_d24e17593
im	bv_doc_id__33_d24e17595
Landesgesetzblatte	bv_doc_id__33_d24e17597
erforderlich	bv_doc_id__33_d24e17599
<g/>
.	
<g/>
(	
2	bv_doc_id__33_d24e17610
<g/>
)	
Insoweit	bv_doc_id__33_d24e17615
ein	bv_doc_id__33_d24e17617
Landesgesetz	bv_doc_id__33_d24e17619
bei	bv_doc_id__33_d24e17621
der	bv_doc_id__33_d24e17624
Vollziehung	bv_doc_id__33_d24e17626
die	bv_doc_id__33_d24e17628
Mitwütung	bv_doc_id__33_d24e17630
von	bv_doc_id__33_d24e17632
Bundesbebörden	bv_doc_id__33_d24e17634
vorsieht	bv_doc_id__33_d24e17637
<g/>
,	
mus	bv_doc_id__33_d24e17641
zu	bv_doc_id__33_d24e17643
dieser	bv_doc_id__33_d24e17645
Mitwirtung	bv_doc_id__33_d24e17647
die	bv_doc_id__33_d24e17650
Zustimmung	bv_doc_id__33_d24e17652
der	bv_doc_id__33_d24e17654
Bundes	bv_doc_id__33_d24e17656
regierung	bv_doc_id__33_d24e17658
eingeholt	bv_doc_id__33_d24e17660
werden	bv_doc_id__33_d24e17663
<g/>
.	
Vor	bv_doc_id__33_d24e17667
Erteilung	bv_doc_id__33_d24e17669
der	bv_doc_id__33_d24e17671
Zustimmung	bv_doc_id__33_d24e17673
kann	bv_doc_id__33_d24e17676
ein	bv_doc_id__33_d24e17678
solches	bv_doc_id__33_d24e17680
Landesgeset	bv_doc_id__33_d24e17682
nicht	bv_doc_id__33_d24e17684
kundgemacht	bv_doc_id__33_d24e17686
werden	bv_doc_id__33_d24e17689
<g/>
.	
Artikel	bv_doc_id__33_d24e17700
88.	bv_doc_id__33_d24e17702
<g/>
(	
1	bv_doc_id__33_d24e17711
<g/>
)	
Alle	bv_doc_id__33_d24e17716
Gesetzesbeschlüsse	bv_doc_id__33_d24e17718
der	bv_doc_id__33_d24e17720
Landtage	bv_doc_id__33_d24e17722
sind	bv_doc_id__33_d24e17725
unmittelbar	bv_doc_id__33_d24e17727
nach	bv_doc_id__33_d24e17729
erfolgter	bv_doc_id__33_d24e17731
Beschlußfassung	bv_doc_id__33_d24e17733
des	bv_doc_id__33_d24e17735
Landtages	bv_doc_id__33_d24e17738
und	bv_doc_id__33_d24e17740
vor	bv_doc_id__33_d24e17742
ihrer	bv_doc_id__33_d24e17744
Kundmachung	bv_doc_id__33_d24e17746
vom	bv_doc_id__33_d24e17748
Landeshauptmann	bv_doc_id__33_d24e17751
der	bv_doc_id__33_d24e17753
Bundesregierung	bv_doc_id__33_d24e17755
oder	bv_doc_id__33_d24e17757
dem	bv_doc_id__33_d24e17759
zuständigen	bv_doc_id__33_d24e17761
Bundesminister	bv_doc_id__33_d24e17764
bekanntzugeben	bv_doc_id__33_d24e17766
<g/>
.	
<g/>
(	
2	bv_doc_id__33_d24e17777
<g/>
)	
Wegen	bv_doc_id__33_d24e17782
Gefährdung	bv_doc_id__33_d24e17784
von	bv_doc_id__33_d24e17786
Bundesinteressen	bv_doc_id__33_d24e17788
kann	bv_doc_id__33_d24e17791
die	bv_doc_id__33_d24e17793
Bundesregierung	bv_doc_id__33_d24e17795
gegen	bv_doc_id__33_d24e17797
den	bv_doc_id__33_d24e17799
Gesetzesbeschluß	bv_doc_id__33_d24e17801
eines	bv_doc_id__33_d24e17804
Landtages	bv_doc_id__33_d24e17806
binnen	bv_doc_id__33_d24e17808
vier	bv_doc_id__33_d24e17810
Wochen	bv_doc_id__33_d24e17812
vom	bv_doc_id__33_d24e17814
Tage	bv_doc_id__33_d24e17817
seines	bv_doc_id__33_d24e17819
Einlangens	bv_doc_id__33_d24e17821
bei	bv_doc_id__33_d24e17823
der	bv_doc_id__33_d24e17825
Bundesregierung	bv_doc_id__33_d24e17827
oder	bv_doc_id__33_d24e17830
dem	bv_doc_id__33_d24e17832
zuständigen	bv_doc_id__33_d24e17834
Bundesminister	bv_doc_id__33_d24e17836
einen	bv_doc_id__33_d24e17838
mit	bv_doc_id__33_d24e17840
Begründung	bv_doc_id__33_d24e17843
verschenen	bv_doc_id__33_d24e17845
Einspruch	bv_doc_id__33_d24e17847
erheben	bv_doc_id__33_d24e17849
<g/>
.	
In	bv_doc_id__33_d24e17853
diesem	bv_doc_id__33_d24e17856
Falle	bv_doc_id__33_d24e17858
darf	bv_doc_id__33_d24e17860
der	bv_doc_id__33_d24e17862
Gesehesbeschluß	bv_doc_id__33_d24e17864
nur	bv_doc_id__33_d24e17866
kundgemacht	bv_doc_id__33_d24e17869
