<doc id="bv_doc_id__36" attrs="word lemma type">
Protokoll	bv_doc_id__36_d27e271
Länder	bv_doc_id__36_d27e2829
eine	bv_doc_id__36_d27e2831
Kriegserzlärung	bv_doc_id__36_d27e2833
nicht	bv_doc_id__36_d27e2835
beschließen	bv_doc_id__36_d27e2837
können	bv_doc_id__36_d27e2839
<g/>
.	
Prof	bv_doc_id__36_d27e2844
<g/>
.	
Dr	bv_doc_id__36_d27e2848
<g/>
.	
Kelsen	bv_doc_id__36_d27e2852
gibt	bv_doc_id__36_d27e2855
zu	bv_doc_id__36_d27e2857
bedenken	bv_doc_id__36_d27e2859
<g/>
,	
das	bv_doc_id__36_d27e2863
wir	bv_doc_id__36_d27e2865
nach	bv_doc_id__36_d27e2868
dem	bv_doc_id__36_d27e2870
Friedensvertrag	bv_doc_id__36_d27e2872
keinch	bv_doc_id__36_d27e2874
Trieg	bv_doc_id__36_d27e2876
fuhren	bv_doc_id__36_d27e2878
dürfen	bv_doc_id__36_d27e2881
und	bv_doc_id__36_d27e2883
auch	bv_doc_id__36_d27e2885
kein	bv_doc_id__36_d27e2887
lnetrament	bv_doc_id__36_d27e2889
dafür	bv_doc_id__36_d27e2891
schon	bv_doc_id__36_d27e2894
das	bv_doc_id__36_d27e2896
politihaben	bv_doc_id__36_d27e2898
<g/>
.	
wirdeessich	bv_doc_id__36_d27e2902
senen	bv_doc_id__36_d27e2904
Tründenfnicat	bv_doc_id__36_d27e2907
enpfeulen	bv_doc_id__36_d27e2909
<g/>
,	
au	bv_doc_id__36_d27e2913
die	bv_doc_id__36_d27e2915
spitze	bv_doc_id__36_d27e2917
dieser	bv_doc_id__36_d27e2920
Verfussung	bv_doc_id__36_d27e2922
die	bv_doc_id__36_d27e2924
Kriegserklärung	bv_doc_id__36_d27e2926
zu	bv_doc_id__36_d27e2928
stellen	bv_doc_id__36_d27e2930
<g/>
.	
flch	bv_doc_id__36_d27e2935
Staatssekreter	bv_doc_id__36_d27e2937
Nr	bv_doc_id__36_d27e2939
<g/>
.	
12Ir	bv_doc_id__36_d27e2943
möchte	bv_doc_id__36_d27e2946
nur	bv_doc_id__36_d27e2948
das	bv_doc_id__36_d27e2950
unbedingt	bv_doc_id__36_d27e2952
Notwendige	bv_doc_id__36_d27e2954
aufnehmen	bv_doc_id__36_d27e2956
<g/>
.	
Funkt	bv_doc_id__36_d27e2961
2	bv_doc_id__36_d27e2963
wird	bv_doc_id__36_d27e2965
in	bv_doc_id__36_d27e2967
der	bv_doc_id__36_d27e2969
inzer	bv_doc_id__36_d27e2972
Fasenee	bv_doc_id__36_d27e2974
angenommen	bv_doc_id__36_d27e2976
<g/>
,	
Nar	bv_doc_id__36_d27e2980
wird	bv_doc_id__36_d27e2982
über	bv_doc_id__36_d27e2985
antrag	bv_doc_id__36_d27e2987
des	bv_doc_id__36_d27e2989
8	bv_doc_id__36_d27e2993
Vorsitzenden	bv_doc_id__36_d27e2998
anstatt	bv_doc_id__36_d27e3000
des	bv_doc_id__36_d27e3002
lortes	bv_doc_id__36_d27e3004
<g/>
,	
dieseur	bv_doc_id__36_d27e3009
das	bv_doc_id__36_d27e3011
dort	bv_doc_id__36_d27e3013
<g/>
,	
lan	bv_doc_id__36_d27e3017
gesetzt	bv_doc_id__36_d27e3019
<g/>
.	
Dei	bv_doc_id__36_d27e3024
Pkt	bv_doc_id__36_d27e3026
<g/>
.	
3	bv_doc_id__36_d27e3030
entwickelt	bv_doc_id__36_d27e3032
sich	bv_doc_id__36_d27e3035
über	bv_doc_id__36_d27e3037
die	bv_doc_id__36_d27e3039
Einfährung	bv_doc_id__36_d27e3041
der	bv_doc_id__36_d27e3043
Pürgerliste	bv_doc_id__36_d27e3045
eine	bv_doc_id__36_d27e3048
längere	bv_doc_id__36_d27e3050
Auseinandersetzung	bv_doc_id__36_d27e3052
<g/>
,	
in	bv_doc_id__36_d27e3056
deren	bv_doc_id__36_d27e3058
Verlauf	bv_doc_id__36_d27e3061
Win	bv_doc_id__36_d27e3063
<g/>
.	
tat	bv_doc_id__36_d27e3067
Dri	bv_doc_id__36_d27e3069
Prbeklich	bv_doc_id__36_d27e3071
und	bv_doc_id__36_d27e3074
Sekt	bv_doc_id__36_d27e3076
<g/>
.	
tat	bv_doc_id__36_d27e3080
dr	bv_doc_id__36_d27e3082
<g/>
.	
Mannlicher	bv_doc_id__36_d27e3087
den	bv_doc_id__36_d27e3089
Vert	bv_doc_id__36_d27e3091
der	bv_doc_id__36_d27e3093
Führung	bv_doc_id__36_d27e3095
solcher	bv_doc_id__36_d27e3097
listen	bv_doc_id__36_d27e3100
nach	bv_doc_id__36_d27e3102
belgischen	bv_doc_id__36_d27e3104
Muster	bv_doc_id__36_d27e3106
mit	bv_doc_id__36_d27e3108
<g/>
)	
der	bv_doc_id__36_d27e3113
Vichtigkeit	bv_doc_id__36_d27e3115
dieses	bv_doc_id__36_d27e3117
Behelfes	bv_doc_id__36_d27e3119
besi	bv_doc_id__36_d27e3121
wahlen	bv_doc_id__36_d27e3123
in	bv_doc_id__36_d27e3126
den	bv_doc_id__36_d27e3128
Bundestag	bv_doc_id__36_d27e3130
und	bv_doc_id__36_d27e3132
bei	bv_doc_id__36_d27e3134
Volksabstinmungen	bv_doc_id__36_d27e3136
begränden	bv_doc_id__36_d27e3139
<g/>
,	
Dr	bv_doc_id__36_d27e3143
<g/>
.	
Danneberg	bv_doc_id__36_d27e3147
und	bv_doc_id__36_d27e3149
X	bv_doc_id__36_d27e3152
<g/>
.	
12-	bv_doc_id__36_d27e3156
dgrach	bv_doc_id__36_d27e3158
aber	bv_doc_id__36_d27e3160
der	bv_doc_id__36_d27e3162
Anschauung	bv_doc_id__36_d27e3165
<g/>
(	
sind	bv_doc_id__36_d27e3169
<g/>
,	
daß	bv_doc_id__36_d27e3173
bpi	bv_doc_id__36_d27e3175
den	bv_doc_id__36_d27e3178
ranlen	bv_doc_id__36_d27e3180
<g/>
,	
trotzdem	bv_doc_id__36_d27e3184
wehgen	bv_doc_id__36_d27e3186
der	bv_doc_id__36_d27e3188
unvermeidlichen	bv_doc_id__36_d27e3191
Mangelhaftigheit	bv_doc_id__36_d27e3193
solcher	bv_doc_id__36_d27e3195
Aufzeichnungen	bv_doc_id__36_d27e3197
jedesnal	bv_doc_id__36_d27e3199
nehe	bv_doc_id__36_d27e3201
fählerlisten	bv_doc_id__36_d27e3204
unentbehrlich	bv_doc_id__36_d27e3206
wären	bv_doc_id__36_d27e3208
uhd	bv_doc_id__36_d27e3210
die	bv_doc_id__36_d27e3212
Zosten	bv_doc_id__36_d27e3214
der	bv_doc_id__36_d27e3217
Fridenthaltung	bv_doc_id__36_d27e3219
ramentlich	bv_doc_id__36_d27e3221
in	bv_doc_id__36_d27e3223
der	bv_doc_id__36_d27e3225
Miltionenstadt	bv_doc_id__36_d27e3227
Wien	bv_doc_id__36_d27e3230
die	bv_doc_id__36_d27e3232
Finanzielle	bv_doc_id__36_d27e3234
letsthöfsfanigkeit	bv_doc_id__36_d27e3236
des	bv_doc_id__36_d27e3238
Silastes	bv_doc_id__36_d27e3240
meit	bv_doc_id__36_d27e3243
übersteigen	bv_doc_id__36_d27e3245
<g/>
.	
Zeinesfalls	bv_doc_id__36_d27e3249
dürfe	bv_doc_id__36_d27e3251
die	bv_doc_id__36_d27e3253
Khfnanne	bv_doc_id__36_d27e3256
in	bv_doc_id__36_d27e3258
Die	bv_doc_id__36_d27e3260
Bürgerliste	bv_doc_id__36_d27e3262
an	bv_doc_id__36_d27e3264
eine	bv_doc_id__36_d27e3266
gesißee	bv_doc_id__36_d27e3269
Seshartigkeit	bv_doc_id__36_d27e3271
gebunden	bv_doc_id__36_d27e3273
werden	bv_doc_id__36_d27e3275
<g/>
.	
Staafssekretär	bv_doc_id__36_d27e3279
Dr	bv_doc_id__36_d27e3282
<g/>
.	
Ma	bv_doc_id__36_d27e3286
y	bv_doc_id__36_d27e3288
r	bv_doc_id__36_d27e3290
erklärt	bv_doc_id__36_d27e3292
<g/>
,	
er	bv_doc_id__36_d27e3297
habe	bv_doc_id__36_d27e3299
<g/>
(	
sich	bv_doc_id__36_d27e3303
verpflichtet	bv_doc_id__36_d27e3305
gefühlt	bv_doc_id__36_d27e3308
<g/>
,	
nervorzuheben	bv_doc_id__36_d27e3312
<g/>
,	
das	bv_doc_id__36_d27e3316
die	bv_doc_id__36_d27e3318
Traxis	bv_doc_id__36_d27e3321
für	bv_doc_id__36_d27e3323
die	bv_doc_id__36_d27e3325
Bürgerlisten	bv_doc_id__36_d27e3327
spreche	bv_doc_id__36_d27e3329
<g/>
,	
während	bv_doc_id__36_d27e3334
Dr	bv_doc_id__36_d27e3336
<g/>
.	
Selpel	bv_doc_id__36_d27e3340
gegen	bv_doc_id__36_d27e3342
eine	bv_doc_id__36_d27e3344
Streichung	bv_doc_id__36_d27e3347
des	bv_doc_id__36_d27e3349
Beisatzee	bv_doc_id__36_d27e3351
nichts	bv_doc_id__36_d27e3353
einzuwenden	bv_doc_id__36_d27e3355
hat	bv_doc_id__36_d27e3357
<g/>
,	
weil	bv_doc_id__36_d27e3362
die	bv_doc_id__36_d27e3364
Angelegenheit	bv_doc_id__36_d27e3366
noch	bv_doc_id__36_d27e3368
nieut	bv_doc_id__36_d27e3370
spruchreif	bv_doc_id__36_d27e3373
sei	bv_doc_id__36_d27e3375
<g/>
.	
da	bv_doc_id__36_d27e3379
auch	bv_doc_id__36_d27e3381
der	bv_doc_id__36_d27e3383
Voreitzknde	bv_doc_id__36_d27e3386
den	bv_doc_id__36_d27e3388
Beisatz	bv_doc_id__36_d27e3390
nicht	bv_doc_id__36_d27e3392
für	bv_doc_id__36_d27e3394
notwendiehält	bv_doc_id__36_d27e3396
<g/>
,	
weil	bv_doc_id__36_d27e3401
die	bv_doc_id__36_d27e3403
Voltzienung	bv_doc_id__36_d27e3405
in	bv_doc_id__36_d27e3407
aulangeflegenheiten	bv_doc_id__36_d27e3409
9	bv_doc_id__36_d27e3414
7	bv_doc_id__36_d27e3419
vor	bv_doc_id__36_d27e3421
dem	bv_doc_id__36_d27e3423
Worte	bv_doc_id__36_d27e3425
<g/>
,	
Bundesfinanzen	bv_doc_id__36_d27e3430
und	bv_doc_id__36_d27e3435
vol	bv_doc_id__36_d27e3437
indessachs	bv_doc_id__36_d27e3439
set	bv_doc_id__36_d27e3441
daher	bv_doc_id__36_d27e3443
<g/>
(	
Bundesregierung	bv_doc_id__36_d27e3448
unddie	bv_doc_id__36_d27e3450
e	bv_doc_id__36_d27e3452
enterung	bv_doc_id__36_d27e3454
etwer	bv_doc_id__36_d27e3456
bürgerliste	bv_doc_id__36_d27e3459
verfügen	bv_doc_id__36_d27e3461
könne	bv_doc_id__36_d27e3463
<g/>
,	
wird	bv_doc_id__36_d27e3467
gunkts1	bv_doc_id__36_d27e3469
der	bv_doc_id__36_d27e3472
Tessuag	bv_doc_id__36_d27e3474
des	bv_doc_id__36_d27e3476
Entwarfee	bv_doc_id__36_d27e3478
augesonne	bv_doc_id__36_d27e3480
jedoch	bv_doc_id__36_d27e3482
entrattt	bv_doc_id__36_d27e3485
der	bv_doc_id__36_d27e3487
Sechsatz	bv_doc_id__36_d27e3489
<g/>
,	
sonie	bv_doc_id__36_d27e3493
die	bv_doc_id__36_d27e3495
Einrichtung	bv_doc_id__36_d27e3498
und	bv_doc_id__36_d27e3500
Wiürung	bv_doc_id__36_d27e3502
der	bv_doc_id__36_d27e3504
Bür	bv_doc_id__36_d27e3506
<g/>
,	
er	bv_doc_id__36_d27e3511
Tister	bv_doc_id__36_d27e3513
<g/>
.	
Ei	bv_doc_id__36_d27e3517
Reginne	bv_doc_id__36_d27e3519
des	bv_doc_id__36_d27e3521
Mettes	bv_doc_id__36_d27e3524
4hit	bv_doc_id__36_d27e3526
in	bv_doc_id__36_d27e3528
Gegensatz	bv_doc_id__36_d27e3530
zur	bv_doc_id__36_d27e3532
sonstigen	bv_doc_id__36_d27e3534
Streiehung	bv_doc_id__36_d27e3537
der	bv_doc_id__36_d27e3539
bestimnte	bv_doc_id__36_d27e3541
Artikel	bv_doc_id__36_d27e3543
<g/>
)	
stehen	bv_doc_id__36_d27e3547
zu	bv_doc_id__36_d27e3550
bleiben	bv_doc_id__36_d27e3552
<g/>
,	
hinrichtlieh	bv_doc_id__36_d27e3556
des	bv_doc_id__36_d27e3558
übrigeh	bv_doc_id__36_d27e3560
ortlautes	bv_doc_id__36_d27e3563
verweist	bv_doc_id__36_d27e3565
der	bv_doc_id__36_d27e3567
Voreitzenke	bv_doc_id__36_d27e3569
auf	bv_doc_id__36_d27e3571
den	bv_doc_id__36_d27e3573
feraerlöchen	bv_doc_id__36_d27e3576
Antwurz	bv_doc_id__36_d27e3578
<g/>
,	
dersaiar	bv_doc_id__36_d27e3582
überall	bv_doc_id__36_d27e3584
<g/>
,	
wo	bv_doc_id__36_d27e3589
vor	bv_doc_id__36_d27e3591
den	bv_doc_id__36_d27e3593
Ländern	bv_doc_id__36_d27e3595
die	bv_doc_id__36_d27e3597
fiede	bv_doc_id__36_d27e3599
ist	bv_doc_id__36_d27e3602
<g/>
,	
auch	bv_doc_id__36_d27e3606
die	bv_doc_id__36_d27e3608
Semeindent	bv_doc_id__36_d27e3610
anfchrt	bv_doc_id__36_d27e3612
<g/>
.	
<g/>
(	
Megelung	bv_doc_id__36_d27e3619
<g/>
,	
welche	bv_doc_id__36_d27e3623
<g/>
)	
abgeben	bv_doc_id__36_d27e3628
den	bv_doc_id__36_d27e3630
bunde	bv_doc_id__36_d27e3632
<g/>
,	
den	bv_doc_id__36_d27e3636
fändern	bv_doc_id__36_d27e3638
und	bv_doc_id__36_d27e3641
ben	bv_doc_id__36_d27e3643
Senginden	bv_doc_id__36_d27e3645
<g/>
.	
zustehen	bv_doc_id__36_d27e3649
<g/>
;	
legelung	bv_doc_id__36_d27e3654
der	bv_doc_id__36_d27e3656
Antellnahne	bv_doc_id__36_d27e3658
der	bv_doc_id__36_d27e3660
lönder	bv_doc_id__36_d27e3662
und	bv_doc_id__36_d27e3664
ceneinden	bv_doc_id__36_d27e3667
dasen	bv_doc_id__36_d27e3669
Einnahnen	bv_doc_id__36_d27e3671
des	bv_doc_id__36_d27e3673
Fundes	bv_doc_id__36_d27e3675
und	bv_doc_id__36_d27e3677
Regelung	bv_doc_id__36_d27e3680
der	bv_doc_id__36_d27e3682
Beiträge	bv_doc_id__36_d27e3684
und	bv_doc_id__36_d27e3686
Zuschüsse	bv_doc_id__36_d27e3688
aus	bv_doc_id__36_d27e3690
Bundeenifteln	bv_doc_id__36_d27e3693
zu	bv_doc_id__36_d27e3695
den	bv_doc_id__36_d27e3697
usgeben	bv_doc_id__36_d27e3699
der	bv_doc_id__36_d27e3701
Länder	bv_doc_id__36_d27e3703
und	bv_doc_id__36_d27e3706
Sangioden	bv_doc_id__36_d27e3708
<g/>
,.	
Dr	bv_doc_id__36_d27e3712
<g/>
.	
Tanneberg	bv_doc_id__36_d27e3716
schließt	bv_doc_id__36_d27e3719
eien	bv_doc_id__36_d27e3721
der	bv_doc_id__36_d27e3723
Anschauung	bv_doc_id__36_d27e3725
Dr	bv_doc_id__36_d27e3727
<g/>
.	
Lenner's	bv_doc_id__36_d27e3732
an	bv_doc_id__36_d27e3734
<g/>
,	
da	bv_doc_id__36_d27e3738
die	bv_doc_id__36_d27e3740
Sorge	bv_doc_id__36_d27e3742
un	bv_doc_id__36_d27e3745
die	bv_doc_id__36_d27e3747
Finanzen	bv_doc_id__36_d27e3749
der	bv_doc_id__36_d27e3751
Länder	bv_doc_id__36_d27e3753
und	bv_doc_id__36_d27e3755
der	bv_doc_id__36_d27e3758
Chnfinden	bv_doc_id__36_d27e3760
gleieh	bv_doc_id__36_d27e3762
brennend	bv_doc_id__36_d27e3764
sel	bv_doc_id__36_d27e3766
<g/>
.	
Sollte	bv_doc_id__36_d27e3771
dis	bv_doc_id__36_d27e3773
Angelung	bv_doc_id__36_d27e3775
der	bv_doc_id__36_d27e3777
Semeindefinanzen	bv_doc_id__36_d27e3779
den	bv_doc_id__36_d27e3781
Jändern	bv_doc_id__36_d27e3784
überlassen	bv_doc_id__36_d27e3786
bleiben	bv_doc_id__36_d27e3788
<g/>
,	
dann	bv_doc_id__36_d27e3792
iet	bv_doc_id__36_d27e3794
<g/>
(	
zu	bv_doc_id__36_d27e3799
fürchten	bv_doc_id__36_d27e3801
<g/>
,	
daf	bv_doc_id__36_d27e3805
die	bv_doc_id__36_d27e3807
großen	bv_doc_id__36_d27e3810
Aussinanderpetzung	bv_doc_id__36_d27e3812
gen	bv_doc_id__36_d27e3814
zwischen	bv_doc_id__36_d27e3816
sund	bv_doc_id__36_d27e3818
und	bv_doc_id__36_d27e3820
ändern	bv_doc_id__36_d27e3823
dahn	bv_doc_id__36_d27e3825
eret	bv_doc_id__36_d27e3827
noch	bv_doc_id__36_d27e3829
zwischen	bv_doc_id__36_d27e3831
Geneinden	bv_doc_id__36_d27e3833
und	bv_doc_id__36_d27e3836
Ländsen	bv_doc_id__36_d27e3838
durchgekämptt	bv_doc_id__36_d27e3840
werden	bv_doc_id__36_d27e3842
müssen	bv_doc_id__36_d27e3844
<g/>
,	
wünrend	bv_doc_id__36_d27e3849
so	bv_doc_id__36_d27e3851
eine	bv_doc_id__36_d27e3853
einmeitliche	bv_doc_id__36_d27e3855
Regelung	bv_doc_id__36_d27e3857
möglich	bv_doc_id__36_d27e3859
wäre	bv_doc_id__36_d27e3862
<g/>
.	
Grof	bv_doc_id__36_d27e3866
<g/>
.	
Nr	bv_doc_id__36_d27e3870
<g/>
.	
lelsen	bv_doc_id__36_d27e3875
weint	bv_doc_id__36_d27e3877
in	bv_doc_id__36_d27e3879
verfas	bv_doc_id__36_d27e3881
-10-	bv_doc_id__36_d27e3885
sungstechnischer	bv_doc_id__36_d27e3888
Ninsicht	bv_doc_id__36_d27e3890
die	bv_doc_id__36_d27e3892
Einsigung	bv_doc_id__36_d27e3894
davon	bv_doc_id__36_d27e3896
ablängig	bv_doc_id__36_d27e3898
machen	bv_doc_id__36_d27e3901
zu	bv_doc_id__36_d27e3903
müssen	bv_doc_id__36_d27e3905
<g/>
,	
nie	bv_doc_id__36_d27e3909
die	bv_doc_id__36_d27e3911
bemeinden	bv_doc_id__36_d27e3914
in	bv_doc_id__36_d27e3916
die	bv_doc_id__36_d27e3918
Verfassung	bv_doc_id__36_d27e3920
eingegliedert	bv_doc_id__36_d27e3922
werden	bv_doc_id__36_d27e3924
<g/>
,	
denn	bv_doc_id__36_d27e3929
Fr	bv_doc_id__36_d27e3931
<g/>
.	
kenner	bv_doc_id__36_d27e3935
habs	bv_doc_id__36_d27e3937
die	bv_doc_id__36_d27e3940
bemeinden	bv_doc_id__36_d27e3942
den	bv_doc_id__36_d27e3944
Ländern	bv_doc_id__36_d27e3946
selbständig	bv_doc_id__36_d27e3948
gegenübergestellt	bv_doc_id__36_d27e3950
<g/>
.	
Den	bv_doc_id__36_d27e3955
gegentiber	bv_doc_id__36_d27e3957
verweist	bv_doc_id__36_d27e3959
der	bv_doc_id__36_d27e3961
Vorsitzende	bv_doc_id__36_d27e3963
auf	bv_doc_id__36_d27e3966
die	bv_doc_id__36_d27e3968
etete	bv_doc_id__36_d27e3970
Forderung	bv_doc_id__36_d27e3972
der	bv_doc_id__36_d27e3974
Geweinden	bv_doc_id__36_d27e3976
nach	bv_doc_id__36_d27e3979
Zuneisungen	bv_doc_id__36_d27e3981
seitens	bv_doc_id__36_d27e3983
des	bv_doc_id__36_d27e3985
Staates	bv_doc_id__36_d27e3987
<g/>
,	
deren	bv_doc_id__36_d27e3992
löhe	bv_doc_id__36_d27e3994
dieser	bv_doc_id__36_d27e3996
selpst	bv_doc_id__36_d27e3998
regeln	bv_doc_id__36_d27e4000
solle	bv_doc_id__36_d27e4002
und	bv_doc_id__36_d27e4005
erwühnt	bv_doc_id__36_d27e4007
einen	bv_doc_id__36_d27e4009
Gesetzentwurf	bv_doc_id__36_d27e4011
der	bv_doc_id__36_d27e4013
Regierung	bv_doc_id__36_d27e4015
<g/>
,	
in	bv_doc_id__36_d27e4020
den	bv_doc_id__36_d27e4022
den	bv_doc_id__36_d27e4024
Gemeinden	bv_doc_id__36_d27e4026
verschiedene	bv_doc_id__36_d27e4028
Steuern	bv_doc_id__36_d27e4031
zugenlesen	bv_doc_id__36_d27e4033
werden	bv_doc_id__36_d27e4035
<g/>
(	
Insatzsteuer	bv_doc_id__36_d27e4039
<g/>
,	
Hauszinsstener	bv_doc_id__36_d27e4044
<g/>
,	
Meischsteuer	bv_doc_id__36_d27e4048
<g/>
,	
stz	bv_doc_id__36_d27e4052
<g/>
.).	
Ein	bv_doc_id__36_d27e4057
Sonnen	bv_doc_id__36_d27e4059
werde	bv_doc_id__36_d27e4061
immer	bv_doc_id__36_d27e4063
bestehen	bv_doc_id__36_d27e4065
und	bv_doc_id__36_d27e4067
es	bv_doc_id__36_d27e4070
sei	bv_doc_id__36_d27e4072
nicht	bv_doc_id__36_d27e4074
ungefährlieh	bv_doc_id__36_d27e4076
<g/>
,	
die	bv_doc_id__36_d27e4080
Frage	bv_doc_id__36_d27e4083
nur	bv_doc_id__36_d27e4085
voh	bv_doc_id__36_d27e4087
staatss	bv_doc_id__36_d27e4089
rechtlichen	bv_doc_id__36_d27e4091
Standpunkt	bv_doc_id__36_d27e4093
zu	bv_doc_id__36_d27e4096
behandeln	bv_doc_id__36_d27e4098
<g/>
.	
Staatssekretär	bv_doc_id__36_d27e4102
Dr	bv_doc_id__36_d27e4104
<g/>
.	
Marr	bv_doc_id__36_d27e4109
würde	bv_doc_id__36_d27e4111
es	bv_doc_id__36_d27e4113
für	bv_doc_id__36_d27e4115
praktischer	bv_doc_id__36_d27e4117
halten	bv_doc_id__36_d27e4119
<g/>
,	
das	bv_doc_id__36_d27e4124
Vorbild	bv_doc_id__36_d27e4126
der	bv_doc_id__36_d27e4128
deutschen	bv_doc_id__36_d27e4130
Reichsverfassung	bv_doc_id__36_d27e4132
zu	bv_doc_id__36_d27e4135
nehmen	bv_doc_id__36_d27e4137
<g/>
;	
man	bv_doc_id__36_d27e4141
müste	bv_doc_id__36_d27e4143
dann	bv_doc_id__36_d27e4145
aueh	bv_doc_id__36_d27e4148
auf	bv_doc_id__36_d27e4150
dim	bv_doc_id__36_d27e4152
zu	bv_doc_id__36_d27e4154
schaffende	bv_doc_id__36_d27e4156
Gemeindevertände	bv_doc_id__36_d27e4158
Rücksicht	bv_doc_id__36_d27e4161
nehnen	bv_doc_id__36_d27e4163
<g/>
.	
In	bv_doc_id__36_d27e4167
keiner	bv_doc_id__36_d27e4169
anderen	bv_doc_id__36_d27e4171
Verfaseung	bv_doc_id__36_d27e4174
sei	bv_doc_id__36_d27e4176
eine	bv_doc_id__36_d27e4178
solche	bv_doc_id__36_d27e4180
Heranziehung	bv_doc_id__36_d27e4182
der	bv_doc_id__36_d27e4184
Geneinden	bv_doc_id__36_d27e4187
festgelegt	bv_doc_id__36_d27e4189
<g/>
.	
enn	bv_doc_id__36_d27e4193
wir	bv_doc_id__36_d27e4195
dies	bv_doc_id__36_d27e4197
als	bv_doc_id__36_d27e4200
Bundessache	bv_doc_id__36_d27e4202
einfügen	bv_doc_id__36_d27e4204
<g/>
,	
so	bv_doc_id__36_d27e4208
werden	bv_doc_id__36_d27e4210
die	bv_doc_id__36_d27e4213
Gemeinden	bv_doc_id__36_d27e4215
in	bv_doc_id__36_d27e4217
einer	bv_doc_id__36_d27e4219
ihrer	bv_doc_id__36_d27e4221
wichtigsten	bv_doc_id__36_d27e4223
Ingelegenheiten	bv_doc_id__36_d27e4226
von	bv_doc_id__36_d27e4228
den	bv_doc_id__36_d27e4230
Findern	bv_doc_id__36_d27e4232
losgelöst	bv_doc_id__36_d27e4234
<g/>
.	
Die	bv_doc_id__36_d27e4239
Länder	bv_doc_id__36_d27e4241
würden	bv_doc_id__36_d27e4243
dageren	bv_doc_id__36_d27e4245
so	bv_doc_id__36_d27e4247
heftig	bv_doc_id__36_d27e4249
Widerspruch	bv_doc_id__36_d27e4252
erheben	bv_doc_id__36_d27e4254
<g/>
,	
daß	bv_doc_id__36_d27e4258
das	bv_doc_id__36_d27e4260
ganze	bv_doc_id__36_d27e4262
Verfassungswerk	bv_doc_id__36_d27e4265
in	bv_doc_id__36_d27e4267
Frage	bv_doc_id__36_d27e4269
käne	bv_doc_id__36_d27e4271
<g/>
,	
denn	bv_doc_id__36_d27e4275
nach	bv_doc_id__36_d27e4278
deren	bv_doc_id__36_d27e4280
Anschauung	bv_doc_id__36_d27e4282
gäbe	bv_doc_id__36_d27e4284
es	bv_doc_id__36_d27e4286
übernaupt	bv_doc_id__36_d27e4288
<g/>
.	
11	bv_doc_id__36_d27e4295
keine	bv_doc_id__36_d27e4300
Fundermittel	bv_doc_id__36_d27e4302
<g/>
,	
sondern	bv_doc_id__36_d27e4306
fur	bv_doc_id__36_d27e4308
landesmittel	bv_doc_id__36_d27e4311
über	bv_doc_id__36_d27e4313
die	bv_doc_id__36_d27e4315
der	bv_doc_id__36_d27e4317
Fund	bv_doc_id__36_d27e4319
verfügt	bv_doc_id__36_d27e4321
<g/>
.	
N	bv_doc_id__36_d27e4326
der	bv_doc_id__36_d27e4328
Versitzende	bv_doc_id__36_d27e4330
widerspricht	bv_doc_id__36_d27e4332
dieser	bv_doc_id__36_d27e4334
Auffassung	bv_doc_id__36_d27e4337
<g/>
,	
da	bv_doc_id__36_d27e4341
man	bv_doc_id__36_d27e4343
in	bv_doc_id__36_d27e4345
Kinblick	bv_doc_id__36_d27e4347
auf	bv_doc_id__36_d27e4350
die	bv_doc_id__36_d27e4352
staatlichen	bv_doc_id__36_d27e4354
Ueberweisungen	bv_doc_id__36_d27e4356
mit	bv_doc_id__36_d27e4358
mehr	bv_doc_id__36_d27e4360
Lecht	bv_doc_id__36_d27e4363
sagen	bv_doc_id__36_d27e4365
könne	bv_doc_id__36_d27e4367
<g/>
,	
daß	bv_doc_id__36_d27e4371
der	bv_doc_id__36_d27e4373
Kund	bv_doc_id__36_d27e4376
die	bv_doc_id__36_d27e4378
Redürfniese	bv_doc_id__36_d27e4380
der	bv_doc_id__36_d27e4382
Händer	bv_doc_id__36_d27e4384
bestreiteft	bv_doc_id__36_d27e4386
<g/>
.	
Innerhin	bv_doc_id__36_d27e4391
müser	bv_doc_id__36_d27e4393
dem	bv_doc_id__36_d27e4395
Bunde	bv_doc_id__36_d27e4397
das	bv_doc_id__36_d27e4399
Recat	bv_doc_id__36_d27e4402
gewährt	bv_doc_id__36_d27e4404
werden	bv_doc_id__36_d27e4406
<g/>
,	
über	bv_doc_id__36_d27e4410
Soneindesinanzen	bv_doc_id__36_d27e4412
abzusprechen	bv_doc_id__36_d27e4415
<g/>
,	
wenn	bv_doc_id__36_d27e4419
er	bv_doc_id__36_d27e4421
über	bv_doc_id__36_d27e4423
Geneindeangelegenheiten	bv_doc_id__36_d27e4425
<g/>
,	
wie	bv_doc_id__36_d27e4430
z	bv_doc_id__36_d27e4432
<g/>
.	
F	bv_doc_id__36_d27e4436
<g/>
.	
die	bv_doc_id__36_d27e4441
lakale	bv_doc_id__36_d27e4443
Polizei	bv_doc_id__36_d27e4445
entscheiden	bv_doc_id__36_d27e4447
darf	bv_doc_id__36_d27e4449
<g/>
;	
in	bv_doc_id__36_d27e4454
diesen	bv_doc_id__36_d27e4456
Falle	bv_doc_id__36_d27e4458
entscheidet	bv_doc_id__36_d27e4460
der	bv_doc_id__36_d27e4462
Bund	bv_doc_id__36_d27e4464
<g/>
,	
ob	bv_doc_id__36_d27e4469
er	bv_doc_id__36_d27e4471
für	bv_doc_id__36_d27e4473
die	bv_doc_id__36_d27e4475
