<doc id="bv_doc_id__43" attrs="word lemma type">
Protokoll	bv_doc_id__43_d32e281
landesantsdirchter	bv_doc_id__43_d32e6467
der	bv_doc_id__43_d32e6469
Ealesverfastung	bv_doc_id__43_d32e6472
zu	bv_doc_id__43_d32e6474
üb	bv_doc_id__43_d32e6476
rlassea	bv_doc_id__43_d32e6478
ware	bv_doc_id__43_d32e6480
<g/>
.	
Icht	bv_doc_id__43_d32e6485
aber	bv_doc_id__43_d32e6487
könnte	bv_doc_id__43_d32e6489
mon	bv_doc_id__43_d32e6491
dea	bv_doc_id__43_d32e6493
Artikel	bv_doc_id__43_d32e6495
9s	bv_doc_id__43_d32e6498
in	bv_doc_id__43_d32e6500
der	bv_doc_id__43_d32e6502
verliegenden	bv_doc_id__43_d32e6504
Faggung	bv_doc_id__43_d32e6506
streichen	bv_doc_id__43_d32e6508
<g/>
.	
Ueter	bv_doc_id__43_d32e6513
Antrag	bv_doc_id__43_d32e6515
des	bv_doc_id__43_d32e6517
Ag	bv_doc_id__43_d32e6519
<g/>
.	
Seipel	bv_doc_id__43_d32e6524
wird	bv_doc_id__43_d32e6526
nur	bv_doc_id__43_d32e6528
die	bv_doc_id__43_d32e6530
Bestimnung	bv_doc_id__43_d32e6532
über	bv_doc_id__43_d32e6534
die	bv_doc_id__43_d32e6537
Tätigkeit	bv_doc_id__43_d32e6539
des	bv_doc_id__43_d32e6541
Leadessutedirekers	bv_doc_id__43_d32e6543
in	bv_doc_id__43_d32e6545
der	bv_doc_id__43_d32e6547
mittelderen	bv_doc_id__43_d32e6550
Kundeeverwaltung	bv_doc_id__43_d32e6552
in	bv_doc_id__43_d32e6554
vortrrgefende	bv_doc_id__43_d32e6556
Frtikel	bv_doc_id__43_d32e6558
übernommen	bv_doc_id__43_d32e6560
<g/>
.	
der	bv_doc_id__43_d32e6565
nächte	bv_doc_id__43_d32e6567
Irtikel	bv_doc_id__43_d32e6569
erhält	bv_doc_id__43_d32e6571
also	bv_doc_id__43_d32e6573
folgenden	bv_doc_id__43_d32e6576
Vortlaut	bv_doc_id__43_d32e6578
<g/>
:	
ertikel	bv_doc_id__43_d32e6582
54.	bv_doc_id__43_d32e6584
zur	bv_doc_id__43_d32e6586
lertung	bv_doc_id__43_d32e6589
des	bv_doc_id__43_d32e6591
gesanten	bv_doc_id__43_d32e6593
inrren	bv_doc_id__43_d32e6595
Retricbes	bv_doc_id__43_d32e6597
der	bv_doc_id__43_d32e6599
Landesregierung	bv_doc_id__43_d32e6602
wird	bv_doc_id__43_d32e6604
ein	bv_doc_id__43_d32e6606
rechtskündiger	bv_doc_id__43_d32e6608
Verwaltungskeanten	bv_doc_id__43_d32e6610
els	bv_doc_id__43_d32e6612
londesantsdirexter	bv_doc_id__43_d32e6615
bestellt	bv_doc_id__43_d32e6617
<g/>
.	
Ur	bv_doc_id__43_d32e6621
ist	bv_doc_id__43_d32e6623
in	bv_doc_id__43_d32e6625
den	bv_doc_id__43_d32e6628
Angelegenneiten	bv_doc_id__43_d32e6630
der	bv_doc_id__43_d32e6632
mittelberen	bv_doc_id__43_d32e6634
Fundesverwaltung	bv_doc_id__43_d32e6636
das	bv_doc_id__43_d32e6638
hilfsorgen	bv_doc_id__43_d32e6641
des	bv_doc_id__43_d32e6643
Landeshauptnames	bv_doc_id__43_d32e6645
<g/>
.	
-12-	bv_doc_id__43_d32e6651
Der	bv_doc_id__43_d32e6654
besprechung	bv_doc_id__43_d32e6656
des	bv_doc_id__43_d32e6658
Artikels	bv_doc_id__43_d32e6660
Ss	bv_doc_id__43_d32e6662
nebt	bv_doc_id__43_d32e6664
der	bv_doc_id__43_d32e6667
Verertzende	bv_doc_id__43_d32e6669
die	bv_doc_id__43_d32e6671
Moglichkeit	bv_doc_id__43_d32e6673
ausserordentlicher	bv_doc_id__43_d32e6675
Kongequenzen	bv_doc_id__43_d32e6677
hervormit	bv_doc_id__43_d32e6680
Uetergehung	bv_doc_id__43_d32e6682
des	bv_doc_id__43_d32e6684
Landtsges	bv_doc_id__43_d32e6686
und	bv_doc_id__43_d32e6688
des	bv_doc_id__43_d32e6690
Astienalrates	bv_doc_id__43_d32e6693
we	bv_doc_id__43_d32e6695
ein	bv_doc_id__43_d32e6697
Ausnchnszustend	bv_doc_id__43_d32e6699
verhängt	bv_doc_id__43_d32e6701
der	bv_doc_id__43_d32e6703
in	bv_doc_id__43_d32e6706
keiner	bv_doc_id__43_d32e6708
leise	bv_doc_id__43_d32e6710
geregelt	bv_doc_id__43_d32e6712
ser	bv_doc_id__43_d32e6714
<g/>
.	
Professer	bv_doc_id__43_d32e6719
Kelser	bv_doc_id__43_d32e6721
erläutert	bv_doc_id__43_d32e6723
diese	bv_doc_id__43_d32e6725
Bestinmung	bv_doc_id__43_d32e6727
<g/>
.	
dass	bv_doc_id__43_d32e6732
ursprunglich	bv_doc_id__43_d32e6734
bestsichtigt	bv_doc_id__43_d32e6736
war	bv_doc_id__43_d32e6738
für	bv_doc_id__43_d32e6740
den	bv_doc_id__43_d32e6742
Fall	bv_doc_id__43_d32e6745
der	bv_doc_id__43_d32e6747
Obstruktion	bv_doc_id__43_d32e6749
eides	bv_doc_id__43_d32e6751
lundes	bv_doc_id__43_d32e6753
einen	bv_doc_id__43_d32e6755
Bundeskeumisser	bv_doc_id__43_d32e6758
zu	bv_doc_id__43_d32e6760
ernennen	bv_doc_id__43_d32e6762
<g/>
.	
an	bv_doc_id__43_d32e6766
den	bv_doc_id__43_d32e6768
alle	bv_doc_id__43_d32e6771
Feanten	bv_doc_id__43_d32e6773
gewesen	bv_doc_id__43_d32e6775
wären	bv_doc_id__43_d32e6777
<g/>
.	
Der	bv_doc_id__43_d32e6781
Versrtrende	bv_doc_id__43_d32e6784
findet	bv_doc_id__43_d32e6786
die	bv_doc_id__43_d32e6788
Bestinnungen	bv_doc_id__43_d32e6790
des	bv_doc_id__43_d32e6792
Artikels	bv_doc_id__43_d32e6794
48	bv_doc_id__43_d32e6797
der	bv_doc_id__43_d32e6799
deutschen	bv_doc_id__43_d32e6801
Verfassung	bv_doc_id__43_d32e6803
<g/>
,	
über	bv_doc_id__43_d32e6807
die	bv_doc_id__43_d32e6810
Rundesezekutjod	bv_doc_id__43_d32e6812
zneckentsprechender	bv_doc_id__43_d32e6814
<g/>
,	
doch	bv_doc_id__43_d32e6818
verfugt	bv_doc_id__43_d32e6820
der	bv_doc_id__43_d32e6823
Pasident	bv_doc_id__43_d32e6825
in	bv_doc_id__43_d32e6827
Oesterreich	bv_doc_id__43_d32e6829
nicht	bv_doc_id__43_d32e6831
in	bv_doc_id__43_d32e6833
gleacher	bv_doc_id__43_d32e6836
Weise	bv_doc_id__43_d32e6838
über	bv_doc_id__43_d32e6840
die	bv_doc_id__43_d32e6842
benöffnete	bv_doc_id__43_d32e6844
Nacht	bv_doc_id__43_d32e6846
<g/>
.	
Ds	bv_doc_id__43_d32e6851
168.	bv_doc_id__43_d32e6853
Serpi	bv_doc_id__43_d32e6855
pel	bv_doc_id__43_d32e6857
befürchtet	bv_doc_id__43_d32e6859
<g/>
,	
dass	bv_doc_id__43_d32e6864
die	bv_doc_id__43_d32e6866
Schrierigkeiten	bv_doc_id__43_d32e6868
<g/>
,	
die	bv_doc_id__43_d32e6872
Diesk	bv_doc_id__43_d32e6875
Bestinnung	bv_doc_id__43_d32e6877
hervorrufen	bv_doc_id__43_d32e6879
dürfte	bv_doc_id__43_d32e6881
<g/>
,	
grasser	bv_doc_id__43_d32e6885
seid	bv_doc_id__43_d32e6888
werde	bv_doc_id__43_d32e6890
als	bv_doc_id__43_d32e6892
ihr	bv_doc_id__43_d32e6894
praktischer	bv_doc_id__43_d32e6896
Vert	bv_doc_id__43_d32e6898
<g/>
,	
wird	bv_doc_id__43_d32e6903
über	bv_doc_id__43_d32e6905
seinen	bv_doc_id__43_d32e6907
und	bv_doc_id__43_d32e6909
des	bv_doc_id__43_d32e6911
Stätssektetars	bv_doc_id__43_d32e6914
tr	bv_doc_id__43_d32e6916
<g/>
.	
lsyer	bv_doc_id__43_d32e6920
entres	bv_doc_id__43_d32e6922
treiande	bv_doc_id__43_d32e6924
elset	bv_doc_id__43_d32e6927
gestrichen	bv_doc_id__43_d32e6929
<g/>
.	
Dei	bv_doc_id__43_d32e6933
ertiket	bv_doc_id__43_d32e6935
St	bv_doc_id__43_d32e6937
erinnert	bv_doc_id__43_d32e6940
der	bv_doc_id__43_d32e6942
Varsstraade	bv_doc_id__43_d32e6944
an	bv_doc_id__43_d32e6946
die	bv_doc_id__43_d32e6948
nisterische	bv_doc_id__43_d32e6950
kedeltung	bv_doc_id__43_d32e6953
des	bv_doc_id__43_d32e6955
Probleus	bv_doc_id__43_d32e6957
<g/>
.	
Die	bv_doc_id__43_d32e6961
Matsburger	bv_doc_id__43_d32e6963
hätten	bv_doc_id__43_d32e6966
sich	bv_doc_id__43_d32e6968
beniht	bv_doc_id__43_d32e6970
Bündnisse	bv_doc_id__43_d32e6972
der	bv_doc_id__43_d32e6974
Stände	bv_doc_id__43_d32e6976
verschiedener	bv_doc_id__43_d32e6979
länder	bv_doc_id__43_d32e6981
zu	bv_doc_id__43_d32e6983
verhindern	bv_doc_id__43_d32e6985
und	bv_doc_id__43_d32e6987
noch	bv_doc_id__43_d32e6989
der	bv_doc_id__43_d32e6992
Schlacht	bv_doc_id__43_d32e6994
an	bv_doc_id__43_d32e6996
weissen	bv_doc_id__43_d32e6998
Berg	bv_doc_id__43_d32e7000
einen	bv_doc_id__43_d32e7002
vot	bv_doc_id__43_d32e7005
len	bv_doc_id__43_d32e7007
Erfolg	bv_doc_id__43_d32e7009
erzicht	bv_doc_id__43_d32e7011
<g/>
.	
Er	bv_doc_id__43_d32e7015
wurde	bv_doc_id__43_d32e7018
die	bv_doc_id__43_d32e7020
Fassung	bv_doc_id__43_d32e7022
des	bv_doc_id__43_d32e7024
Art.	bv_doc_id__43_d32e7026
53	bv_doc_id__43_d32e7028
in	bv_doc_id__43_d32e7031
sczialdenckratischen	bv_doc_id__43_d32e7033
Entrurf	bv_doc_id__43_d32e7035
<g/>
(	
904	bv_doc_id__43_d32e7039
d	bv_doc_id__43_d32e7041
<g/>
.	
B	bv_doc_id__43_d32e7046
<g/>
.)	
enpfenten	bv_doc_id__43_d32e7050
abereinberungen	bv_doc_id__43_d32e7052
der	bv_doc_id__43_d32e7054
Lander	bv_doc_id__43_d32e7057
untereinsnder	bv_doc_id__43_d32e7059
können	bv_doc_id__43_d32e7061
nur	bv_doc_id__43_d32e7063
über	bv_doc_id__43_d32e7065
Angelegenherten	bv_doc_id__43_d32e7067
ihres	bv_doc_id__43_d32e7070
selbständigen	bv_doc_id__43_d32e7072
Wirzungskreises	bv_doc_id__43_d32e7074
und	bv_doc_id__43_d32e7076
nur	bv_doc_id__43_d32e7078
durch	bv_doc_id__43_d32e7080
Vermittlung	bv_doc_id__43_d32e7083
der	bv_doc_id__43_d32e7085
Kundesregierung	bv_doc_id__43_d32e7087
getroffen	bv_doc_id__43_d32e7089
werden	bv_doc_id__43_d32e7091
<g/>
.	
Dieser	bv_doc_id__43_d32e7096
Antrag	bv_doc_id__43_d32e7098
wirdjedech	bv_doc_id__43_d32e7100
abgelehnt	bv_doc_id__43_d32e7102
und	bv_doc_id__43_d32e7104
Art.	bv_doc_id__43_d32e7106
57	bv_doc_id__43_d32e7109
in	bv_doc_id__43_d32e7111
der	bv_doc_id__43_d32e7113
Fassung	bv_doc_id__43_d32e7115
des	bv_doc_id__43_d32e7117
linzer	bv_doc_id__43_d32e7119
Entwurfes	bv_doc_id__43_d32e7122
angedonmen	bv_doc_id__43_d32e7124
<g/>
.	
ue	bv_doc_id__43_d32e7128
groer	bv_doc_id__43_d32e7130
hixe	bv_doc_id__43_d32e7132
nicht	bv_doc_id__43_d32e7135
<g/>
.	
Artikel	bv_doc_id__43_d32e7144
57.	bv_doc_id__43_d32e7146
Vereinlarungen	bv_doc_id__43_d32e7151
der	bv_doc_id__43_d32e7153
Finder-	bv_doc_id__43_d32e7155
untereinander	bv_doc_id__43_d32e7157
können	bv_doc_id__43_d32e7159
nur	bv_doc_id__43_d32e7162
uver	bv_doc_id__43_d32e7164
Angelegenheiten	bv_doc_id__43_d32e7166
des	bv_doc_id__43_d32e7168
selbständigen	bv_doc_id__43_d32e7170
Wirkungstreises	bv_doc_id__43_d32e7172
getroffen	bv_doc_id__43_d32e7175
werden	bv_doc_id__43_d32e7177
und	bv_doc_id__43_d32e7179
sind	bv_doc_id__43_d32e7181
der	bv_doc_id__43_d32e7183
Bundesregierung	bv_doc_id__43_d32e7185
unverzüglich	bv_doc_id__43_d32e7188
-15-	bv_doc_id__43_d32e7192
anzuzeigen	bv_doc_id__43_d32e7194
<g/>
.	
von	bv_doc_id__43_d32e7198
sczialdenskralischer	bv_doc_id__43_d32e7201
Serte	bv_doc_id__43_d32e7203
wrd	bv_doc_id__43_d32e7205
aunnehr	bv_doc_id__43_d32e7207
beantragt	bv_doc_id__43_d32e7209
in	bv_doc_id__43_d32e7211
die	bv_doc_id__43_d32e7214
Verfassung	bv_doc_id__43_d32e7216
den	bv_doc_id__43_d32e7218
Artikel	bv_doc_id__43_d32e7220
ihres	bv_doc_id__43_d32e7222
Ertnurfes	bv_doc_id__43_d32e7224
<g/>
(	
Sat	bv_doc_id__43_d32e7229
d	bv_doc_id__43_d32e7231
<g/>
.	
B	bv_doc_id__43_d32e7235
<g/>
.)	
aufzunehnen	bv_doc_id__43_d32e7240
<g/>
,	
dass	bv_doc_id__43_d32e7244
es	bv_doc_id__43_d32e7246
grosseren	bv_doc_id__43_d32e7248
Gebietsteilen	bv_doc_id__43_d32e7250
unter	bv_doc_id__43_d32e7253
bestinnten	bv_doc_id__43_d32e7255
Verausetzungen	bv_doc_id__43_d32e7257
auf	bv_doc_id__43_d32e7259
Grund	bv_doc_id__43_d32e7261
von	bv_doc_id__43_d32e7263
Volksobstinmungen	bv_doc_id__43_d32e7266
ernoglicht	bv_doc_id__43_d32e7268
sei	bv_doc_id__43_d32e7270
<g/>
,	
sich	bv_doc_id__43_d32e7274
einen	bv_doc_id__43_d32e7276
anderen	bv_doc_id__43_d32e7279
lande	bv_doc_id__43_d32e7281
anzugliedern	bv_doc_id__43_d32e7283
oder	bv_doc_id__43_d32e7285
ein	bv_doc_id__43_d32e7287
eigenes	bv_doc_id__43_d32e7289
land	bv_doc_id__43_d32e7292
zu	bv_doc_id__43_d32e7294
bilden	bv_doc_id__43_d32e7296
<g/>
.	
1	bv_doc_id__43_d32e7305
bg	bv_doc_id__43_d32e7308
<g/>
.	
beutnner	bv_doc_id__43_d32e7312
begrundet	bv_doc_id__43_d32e7314
die	bv_doc_id__43_d32e7317
als	bv_doc_id__43_d32e7319
ein	bv_doc_id__43_d32e7321
Erferdernis	bv_doc_id__43_d32e7323
des	bv_doc_id__43_d32e7325
Selostbestimnungsrechtes	bv_doc_id__43_d32e7327
und	bv_doc_id__43_d32e7330
verneist	bv_doc_id__43_d32e7332
auf	bv_doc_id__43_d32e7334
das	bv_doc_id__43_d32e7336
bessfiel	bv_doc_id__43_d32e7338
thüriog'schen	bv_doc_id__43_d32e7340
Steaten	bv_doc_id__43_d32e7343
in	bv_doc_id__43_d32e7345
Deutschen	bv_doc_id__43_d32e7347
Reiche	bv_doc_id__43_d32e7349
<g/>
.	
Arg	bv_doc_id__43_d32e7353
<g/>
.	
Tr	bv_doc_id__43_d32e7358
<g/>
.	
Seipel	bv_doc_id__43_d32e7362
bekauptt	bv_doc_id__43_d32e7364
die	bv_doc_id__43_d32e7366
Anschauung	bv_doc_id__43_d32e7369
des	bv_doc_id__43_d32e7371
Verredners	bv_doc_id__43_d32e7373
und	bv_doc_id__43_d32e7375
nauentlich	bv_doc_id__43_d32e7377
die	bv_doc_id__43_d32e7379
leichtigkert	bv_doc_id__43_d32e7382
mit	bv_doc_id__43_d32e7384
der	bv_doc_id__43_d32e7386
durch	bv_doc_id__43_d32e7388
diesen	bv_doc_id__43_d32e7390
Artikel	bv_doc_id__43_d32e7392
aus	bv_doc_id__43_d32e7395
rein	bv_doc_id__43_d32e7397
agitatorischen	bv_doc_id__43_d32e7399
Grunden	bv_doc_id__43_d32e7401
vor	bv_doc_id__43_d32e7403
jeder	bv_doc_id__43_d32e7405
Mehl	bv_doc_id__43_d32e7408
ausserordentliche	bv_doc_id__43_d32e7410
Unwalzungen	bv_doc_id__43_d32e7412
nervorgerufen	bv_doc_id__43_d32e7414
werden	bv_doc_id__43_d32e7416
konnen	bv_doc_id__43_d32e7418
<g/>
.	
Un	bv_doc_id__43_d32e7423
solene	bv_doc_id__43_d32e7425
Munsche	bv_doc_id__43_d32e7427
sinzelner	bv_doc_id__43_d32e7429
Gebietsterle	bv_doc_id__43_d32e7431
zu	bv_doc_id__43_d32e7434
erfullen	bv_doc_id__43_d32e7436
gebe	bv_doc_id__43_d32e7438
<g/>
.	
es	bv_doc_id__43_d32e7442
andere	bv_doc_id__43_d32e7444
Uoglichkerten	bv_doc_id__43_d32e7447
durch	bv_doc_id__43_d32e7449
den	bv_doc_id__43_d32e7451
Astzonalrst	bv_doc_id__43_d32e7453
<g/>
,	
dessen	bv_doc_id__43_d32e7457
Behandlung	bv_doc_id__43_d32e7460
der	bv_doc_id__43_d32e7462
Frage	bv_doc_id__43_d32e7464
sio	bv_doc_id__43_d32e7466
uversturtztes	bv_doc_id__43_d32e7468
Vergehen	bv_doc_id__43_d32e7470
weniger	bv_doc_id__43_d32e7473
befürchten	bv_doc_id__43_d32e7475
lässt	bv_doc_id__43_d32e7477
<g/>
.	
Durch	bv_doc_id__43_d32e7481
den	bv_doc_id__43_d32e7483
vergeschlogenen	bv_doc_id__43_d32e7486
Artrkel	bv_doc_id__43_d32e7488
wurde	bv_doc_id__43_d32e7490
eine	bv_doc_id__43_d32e7492
solche	bv_doc_id__43_d32e7494
Rechtsunsichernert	bv_doc_id__43_d32e7496
erzeugt	bv_doc_id__43_d32e7499
<g/>
,	
dass	bv_doc_id__43_d32e7503
auch	bv_doc_id__43_d32e7505
eine	bv_doc_id__43_d32e7507
Verwaltungsreferm	bv_doc_id__43_d32e7509
unmöglich	bv_doc_id__43_d32e7512
wird	bv_doc_id__43_d32e7514
<g/>
.	
Die	bv_doc_id__43_d32e7518
osterreichischen	bv_doc_id__43_d32e7520
läyder	bv_doc_id__43_d32e7522
seinen	bv_doc_id__43_d32e7525
abgerundete	bv_doc_id__43_d32e7527
Gebilde	bv_doc_id__43_d32e7529
und	bv_doc_id__43_d32e7531
lassen	bv_doc_id__43_d32e7533
sich	bv_doc_id__43_d32e7535
mit	bv_doc_id__43_d32e7538
den	bv_doc_id__43_d32e7540
zersplitterten	bv_doc_id__43_d32e7542
deutschen	bv_doc_id__43_d32e7544
Kleinstasten	bv_doc_id__43_d32e7546
nicht	bv_doc_id__43_d32e7548
vergleichen	bv_doc_id__43_d32e7551
<g/>
.	
der	bv_doc_id__43_d32e7555
Durchfuhrung	bv_doc_id__43_d32e7557
der	bv_doc_id__43_d32e7559
Kreiseinterlung	bv_doc_id__43_d32e7561
wird	bv_doc_id__43_d32e7564
es	bv_doc_id__43_d32e7566
am	bv_doc_id__43_d32e7568
besten	bv_doc_id__43_d32e7570
gelingen	bv_doc_id__43_d32e7572
wirtschaftlich	bv_doc_id__43_d32e7574
gleichertigen	bv_doc_id__43_d32e7577
Gebieten	bv_doc_id__43_d32e7579
eine	bv_doc_id__43_d32e7581
Sonderstellung	bv_doc_id__43_d32e7583
und	bv_doc_id__43_d32e7585
Zusannenfassung	bv_doc_id__43_d32e7587
in	bv_doc_id__43_d32e7590
Fern	bv_doc_id__43_d32e7592
von	bv_doc_id__43_d32e7594
Kreisgeweinden	bv_doc_id__43_d32e7596
zu	bv_doc_id__43_d32e7598
ermöglichen	bv_doc_id__43_d32e7600
<g/>
.	
e	bv_doc_id__43_d32e7605
der	bv_doc_id__43_d32e7607
Vorsitzende	bv_doc_id__43_d32e7609
fuhrt	bv_doc_id__43_d32e7611
aus	bv_doc_id__43_d32e7613
<g/>
,	
dass	bv_doc_id__43_d32e7618
in	bv_doc_id__43_d32e7620
Oesterreich	bv_doc_id__43_d32e7622
wohl	bv_doc_id__43_d32e7624
eine	bv_doc_id__43_d32e7626
geographische	bv_doc_id__43_d32e7629
Tersplitterung	bv_doc_id__43_d32e7631
nicht	bv_doc_id__43_d32e7633
verliege	bv_doc_id__43_d32e7635
wie	bv_doc_id__43_d32e7637
in	bv_doc_id__43_d32e7639
Deutschland	bv_doc_id__43_d32e7642
<g/>
,	
wohl	bv_doc_id__43_d32e7646
aber	bv_doc_id__43_d32e7648
seien	bv_doc_id__43_d32e7650
gewaltige	bv_doc_id__43_d32e7652
scziele	bv_doc_id__43_d32e7655
<g/>
,	
kulturelle	bv_doc_id__43_d32e7659
und	bv_doc_id__43_d32e7661
wirtschaftliche	bv_doc_id__43_d32e7663
Unterschiede	bv_doc_id__43_d32e7665
zwischen	bv_doc_id__43_d32e7668
den	bv_doc_id__43_d32e7670
Benchneru	bv_doc_id__43_d32e7672
verschiedener	bv_doc_id__43_d32e7674
landstriche	bv_doc_id__43_d32e7676
eines	bv_doc_id__43_d32e7678
einzelnen	bv_doc_id__43_d32e7681
landes	bv_doc_id__43_d32e7683
<g/>
.	
Der	bv_doc_id__43_d32e7687
14	bv_doc_id__43_d32e7691
Benomner	bv_doc_id__43_d32e7696
des	bv_doc_id__43_d32e7698
Valdviertels	bv_doc_id__43_d32e7700
und	bv_doc_id__43_d32e7702
der	bv_doc_id__43_d32e7704
einer	bv_doc_id__43_d32e7707
Suttshageneinde	bv_doc_id__43_d32e7709
werden	bv_doc_id__43_d32e7711
kaum	bv_doc_id__43_d32e7713
miteinander	bv_doc_id__43_d32e7715
verglichen	bv_doc_id__43_d32e7717
werden	bv_doc_id__43_d32e7720
konnen	bv_doc_id__43_d32e7722
<g/>
.	
Gewisse	bv_doc_id__43_d32e7726
Gebiete	bv_doc_id__43_d32e7728
mussten	bv_doc_id__43_d32e7730
aus	bv_doc_id__43_d32e7733
verwaltungstechnischen	bv_doc_id__43_d32e7735
Grunden	bv_doc_id__43_d32e7737
von	bv_doc_id__43_d32e7739
einem	bv_doc_id__43_d32e7741
Lande	bv_doc_id__43_d32e7743
einem	bv_doc_id__43_d32e7746
anderen	bv_doc_id__43_d32e7748
überwiesen	bv_doc_id__43_d32e7750
werden	bv_doc_id__43_d32e7752
wie	bv_doc_id__43_d32e7754
namentlich	bv_doc_id__43_d32e7756
das	bv_doc_id__43_d32e7759
Untergustertal	bv_doc_id__43_d32e7761
<g/>
.	
Staatssekretar	bv_doc_id__43_d32e7765
Dr	bv_doc_id__43_d32e7767
<g/>
.	
UaIr	bv_doc_id__43_d32e7772
erwähnt	bv_doc_id__43_d32e7774
zu	bv_doc_id__43_d32e7776
diesen	bv_doc_id__43_d32e7778
Beispiel	bv_doc_id__43_d32e7780
<g/>
,	
dass	bv_doc_id__43_d32e7785
die	bv_doc_id__43_d32e7787
Bevolkerung	bv_doc_id__43_d32e7789
gerade	bv_doc_id__43_d32e7791
dieses	bv_doc_id__43_d32e7793
Gebietes	bv_doc_id__43_d32e7795
keineswegs	bv_doc_id__43_d32e7798
den	bv_doc_id__43_d32e7800
Wunsch	bv_doc_id__43_d32e7802
habst	bv_doc_id__43_d32e7804
aa	bv_doc_id__43_d32e7806
Käraten	bv_doc_id__43_d32e7808
angegliedert	bv_doc_id__43_d32e7811
zu	bv_doc_id__43_d32e7813
werden	bv_doc_id__43_d32e7815
<g/>
,	
und	bv_doc_id__43_d32e7819
daß	bv_doc_id__43_d32e7821
schon	bv_doc_id__43_d32e7824
zur	bv_doc_id__43_d32e7826
innernänrenden	bv_doc_id__43_d32e7828
Detonung	bv_doc_id__43_d32e7830
der	bv_doc_id__43_d32e7832
Erwartung	bv_doc_id__43_d32e7834
<g/>
,	
daß	bv_doc_id__43_d32e7839
das	bv_doc_id__43_d32e7841
deutsche	bv_doc_id__43_d32e7843
Sudtirel	bv_doc_id__43_d32e7845
wieder	bv_doc_id__43_d32e7847
von	bv_doc_id__43_d32e7850
der	bv_doc_id__43_d32e7852
Fremaherrschaft	bv_doc_id__43_d32e7854
befreit	bv_doc_id__43_d32e7856
werde	bv_doc_id__43_d32e7858
die	bv_doc_id__43_d32e7860
Zugehörigkert	bv_doc_id__43_d32e7863
des	bv_doc_id__43_d32e7865
Gebietes	bv_doc_id__43_d32e7867
zum	bv_doc_id__43_d32e7869
Staumlande	bv_doc_id__43_d32e7871
aufrecht	bv_doc_id__43_d32e7873
erhalten	bv_doc_id__43_d32e7876
werden	bv_doc_id__43_d32e7878
musse	bv_doc_id__43_d32e7880
<g/>
.	
Ds	bv_doc_id__43_d32e7884
diese	bv_doc_id__43_d32e7886
Frage	bv_doc_id__43_d32e7889
im	bv_doc_id__43_d32e7891
Zusammenhang	bv_doc_id__43_d32e7893
mit	bv_doc_id__43_d32e7895
Art.	bv_doc_id__43_d32e7897
3	bv_doc_id__43_d32e7899
des	bv_doc_id__43_d32e7902
Linzer	bv_doc_id__43_d32e7904
Entmirfes	bv_doc_id__43_d32e7906
steht	bv_doc_id__43_d32e7908
<g/>
,	
stellt	bv_doc_id__43_d32e7912
Abg	bv_doc_id__43_d32e7915
<g/>
.	
F	bv_doc_id__43_d32e7919
i	bv_doc_id__43_d32e7921
n	bv_doc_id__43_d32e7923
k	bv_doc_id__43_d32e7925
den	bv_doc_id__43_d32e7928
Antrag	bv_doc_id__43_d32e7930
auch	bv_doc_id__43_d32e7932
diesen	bv_doc_id__43_d32e7934
Artikel	bv_doc_id__43_d32e7936
in	bv_doc_id__43_d32e7938
Verhandlung	bv_doc_id__43_d32e7941
zu	bv_doc_id__43_d32e7943
ziehen	bv_doc_id__43_d32e7945
und	bv_doc_id__43_d32e7947
durch	bv_doc_id__43_d32e7949
felgende	bv_doc_id__43_d32e7951
4	bv_doc_id__43_d32e7954
Absätze	bv_doc_id__43_d32e7956
zu	bv_doc_id__43_d32e7958
ergänzen	bv_doc_id__43_d32e7960
<g/>
:	
<g/>
(	
5	bv_doc_id__43_d32e7971
<g/>
)	
Inverhalb	bv_doc_id__43_d32e7976
der	bv_doc_id__43_d32e7978
ersten	bv_doc_id__43_d32e7980
10	bv_doc_id__43_d32e7982
Mahre	bv_doc_id__43_d32e7985
des	bv_doc_id__43_d32e7987
Bestendes	bv_doc_id__43_d32e7989
dieder	bv_doc_id__43_d32e7991
Verfossung	bv_doc_id__43_d32e7993
kann	bv_doc_id__43_d32e7995
ein	bv_doc_id__43_d32e7998
land	bv_doc_id__43_d32e8000
durch	bv_doc_id__43_d32e8002
Kelksabstimmng	bv_doc_id__43_d32e8004
beschliessen	bv_doc_id__43_d32e8006
<g/>
,	
sich	bv_doc_id__43_d32e8011
einem	bv_doc_id__43_d32e8013
anderen	bv_doc_id__43_d32e8015
Staatsnesen	bv_doc_id__43_d32e8017
anzuschlieben	bv_doc_id__43_d32e8019
oder	bv_doc_id__43_d32e8021
einen	bv_doc_id__43_d32e8024
selbständigen	bv_doc_id__43_d32e8026
Stast	bv_doc_id__43_d32e8028
zu	bv_doc_id__43_d32e8030
bilden	bv_doc_id__43_d32e8032
<g/>
.	
<g/>
(	
4	bv_doc_id__43_d32e8044
<g/>
)	
Entscheidet	bv_doc_id__43_d32e8049
die	bv_doc_id__43_d32e8051
Volksabstiuming	bv_doc_id__43_d32e8053
mit	bv_doc_id__43_d32e8055
suscluter	bv_doc_id__43_d32e8058
Meurnert	bv_doc_id__43_d32e8060
der	bv_doc_id__43_d32e8062
gultig	bv_doc_id__43_d32e8064
abgegebenen	bv_doc_id__43_d32e8066
Stinmen	bv_doc_id__43_d32e8068
für	bv_doc_id__43_d32e8071
