<doc id="bv_doc_id__24" attrs="word lemma type">
Bekanntlich	bv_doc_id__24_d15e246
derjenigen	bv_doc_id__24_d15e2233
Wasserstraßen	bv_doc_id__24_d15e2235
<g/>
,	
die	bv_doc_id__24_d15e2239
das	bv_doc_id__24_d15e2241
Inland	bv_doc_id__24_d15e2244
mit	bv_doc_id__24_d15e2246
dem	bv_doc_id__24_d15e2248
Ausland	bv_doc_id__24_d15e2250
oder	bv_doc_id__24_d15e2252
die	bv_doc_id__24_d15e2254
mehrere	bv_doc_id__24_d15e2257
Länder	bv_doc_id__24_d15e2259
verbinden	bv_doc_id__24_d15e2261
<g/>
,	
Dampfkessel-	bv_doc_id__24_d15e2265
und	bv_doc_id__24_d15e2267
Kraftmaschinenwesen	bv_doc_id__24_d15e2270
<g/>
,	
Vermessungswesen	bv_doc_id__24_d15e2274
<g/>
.	
10.	bv_doc_id__24_d15e2281
Bodenreform	bv_doc_id__24_d15e2286
<g/>
(	
agrarische	bv_doc_id__24_d15e2290
Operationen	bv_doc_id__24_d15e2292
<g/>
,	
Wiederbesiedelung	bv_doc_id__24_d15e2297
usw	bv_doc_id__24_d15e2299
<g/>
.)	
und	bv_doc_id__24_d15e2303
Bodenentschuldung	bv_doc_id__24_d15e2305
<g/>
,	
11.	bv_doc_id__24_d15e2312
gesamtes	bv_doc_id__24_d15e2317
Arbeiterrecht	bv_doc_id__24_d15e2319
sowie	bv_doc_id__24_d15e2321
Arbeiter-	bv_doc_id__24_d15e2323
und	bv_doc_id__24_d15e2325
Angestelltenschutz	bv_doc_id__24_d15e2328
<g/>
,	
soweit	bv_doc_id__24_d15e2332
es	bv_doc_id__24_d15e2334
sich	bv_doc_id__24_d15e2336
nicht	bv_doc_id__24_d15e2338
um	bv_doc_id__24_d15e2341
land-	bv_doc_id__24_d15e2343
und	bv_doc_id__24_d15e2345
vorswirtschaftliche	bv_doc_id__24_d15e2347
Arbeiter	bv_doc_id__24_d15e2349
und	bv_doc_id__24_d15e2351
Ungestellte	bv_doc_id__24_d15e2354
handelt	bv_doc_id__24_d15e2356
<g/>
,	
Sopial-	bv_doc_id__24_d15e2360
und	bv_doc_id__24_d15e2362
Vertragsversicherungswesen	bv_doc_id__24_d15e2364
<g/>
.	
12.	bv_doc_id__24_d15e2372
Gesundheits-	bv_doc_id__24_d15e2378
und	bv_doc_id__24_d15e2380
Peterinärwesen	bv_doc_id__24_d15e2382
<g/>
,	
jedoch	bv_doc_id__24_d15e2386
mit	bv_doc_id__24_d15e2389
Ausnahme	bv_doc_id__24_d15e2391
der	bv_doc_id__24_d15e2393
Heil-	bv_doc_id__24_d15e2395
uind	bv_doc_id__24_d15e2397
Pflegeanstalten	bv_doc_id__24_d15e2399
und	bv_doc_id__24_d15e2402
Ambulatorien	bv_doc_id__24_d15e2404
<g/>
,	
des	bv_doc_id__24_d15e2408
Kurorte-	bv_doc_id__24_d15e2410
<g/>
,	
Leichen-	bv_doc_id__24_d15e2415
und	bv_doc_id__24_d15e2417
Bestattungswesens	bv_doc_id__24_d15e2419
sowie	bv_doc_id__24_d15e2421
des	bv_doc_id__24_d15e2423
Gemeindesanitätsdienstes	bv_doc_id__24_d15e2425
und	bv_doc_id__24_d15e2428
Rettungswesens	bv_doc_id__24_d15e2430
<g/>
:	
Nahrungsmittelkontrolle	bv_doc_id__24_d15e2434
<g/>
;	
13.	bv_doc_id__24_d15e2441
gesamtes	bv_doc_id__24_d15e2446
Schul-	bv_doc_id__24_d15e2448
und	bv_doc_id__24_d15e2450
Erziehungswesen	bv_doc_id__24_d15e2452
<g/>
;	
Volks	bv_doc_id__24_d15e2457
bildungswesen	bv_doc_id__24_d15e2459
<g/>
;	
Regelung	bv_doc_id__24_d15e2463
des	bv_doc_id__24_d15e2465
wissenschaftichen	bv_doc_id__24_d15e2467
und	bv_doc_id__24_d15e2470
sachtechnischen	bv_doc_id__24_d15e2472
Archis-	bv_doc_id__24_d15e2474
und	bv_doc_id__24_d15e2476
Bibliotheksdienstes	bv_doc_id__24_d15e2478
<g/>
;	
Ungelegenheiten	bv_doc_id__24_d15e2483
der	bv_doc_id__24_d15e2485
künstlerischen	bv_doc_id__24_d15e2487
und	bv_doc_id__24_d15e2489
wissenschaftlicher	bv_doc_id__24_d15e2491
Sammlungen	bv_doc_id__24_d15e2493
und	bv_doc_id__24_d15e2496
Einrichtungen	bv_doc_id__24_d15e2498
<g/>
;	
Denkmalschutz	bv_doc_id__24_d15e2502
<g/>
.	
Angelegenheiten	bv_doc_id__24_d15e2506
des	bv_doc_id__24_d15e2509
Kultus	bv_doc_id__24_d15e2511
<g/>
;	
Volkszählungswesen	bv_doc_id__24_d15e2515
sowie	bv_doc_id__24_d15e2517
sonstige	bv_doc_id__24_d15e2519
Statistik	bv_doc_id__24_d15e2522
<g/>
,	
soweit	bv_doc_id__24_d15e2526
sie	bv_doc_id__24_d15e2528
nicht	bv_doc_id__24_d15e2530
nur	bv_doc_id__24_d15e2532
den	bv_doc_id__24_d15e2535
Interessen	bv_doc_id__24_d15e2537
eines	bv_doc_id__24_d15e2539
einzelnen	bv_doc_id__24_d15e2541
Landes	bv_doc_id__24_d15e2543
dient	bv_doc_id__24_d15e2545
<g/>
;	
Stiftungs-	bv_doc_id__24_d15e2550
und	bv_doc_id__24_d15e2552
Sondswesen	bv_doc_id__24_d15e2554
<g/>
,	
soweit	bv_doc_id__24_d15e2558
es	bv_doc_id__24_d15e2561
sich	bv_doc_id__24_d15e2563
um	bv_doc_id__24_d15e2565
Stiftungen	bv_doc_id__24_d15e2567
und	bv_doc_id__24_d15e2569
Fonds	bv_doc_id__24_d15e2571
handelt	bv_doc_id__24_d15e2574
<g/>
,	
die	bv_doc_id__24_d15e2578
nach	bv_doc_id__24_d15e2580
ihren	bv_doc_id__24_d15e2582
Zwecken	bv_doc_id__24_d15e2584
über	bv_doc_id__24_d15e2587
den	bv_doc_id__24_d15e2589
Interessenbereich	bv_doc_id__24_d15e2591
eines	bv_doc_id__24_d15e2593
Landes	bv_doc_id__24_d15e2595
hinausgehen	bv_doc_id__24_d15e2597
und	bv_doc_id__24_d15e2600
nicht	bv_doc_id__24_d15e2602
schon	bv_doc_id__24_d15e2604
bis	bv_doc_id__24_d15e2606
her	bv_doc_id__24_d15e2608
von	bv_doc_id__24_d15e2610
den	bv_doc_id__24_d15e2613
Ländern	bv_doc_id__24_d15e2615
autonom	bv_doc_id__24_d15e2617
verwaltet	bv_doc_id__24_d15e2619
wurden	bv_doc_id__24_d15e2621
<g/>
;	
14.	bv_doc_id__24_d15e2628
militärische	bv_doc_id__24_d15e2633
Angelgenheiten	bv_doc_id__24_d15e2635
<g/>
;	
Kriegsschadenangelegenheiten	bv_doc_id__24_d15e2639
und	bv_doc_id__24_d15e2641
Fürsorge	bv_doc_id__24_d15e2644
für	bv_doc_id__24_d15e2646
Kriegsteilnehmer	bv_doc_id__24_d15e2648
und	bv_doc_id__24_d15e2650
deren	bv_doc_id__24_d15e2652
Hinterbliebene	bv_doc_id__24_d15e2654
<g/>
;	
Kriegsgräberwesen	bv_doc_id__24_d15e2659
<g/>
;	
aus	bv_doc_id__24_d15e2663
Anlaß	bv_doc_id__24_d15e2665
eines	bv_doc_id__24_d15e2667
Krieges	bv_doc_id__24_d15e2670
oder	bv_doc_id__24_d15e2672
im	bv_doc_id__24_d15e2674
Gefolge	bv_doc_id__24_d15e2676
eines	bv_doc_id__24_d15e2678
solchen	bv_doc_id__24_d15e2680
zur	bv_doc_id__24_d15e2683
Sicherung	bv_doc_id__24_d15e2685
der	bv_doc_id__24_d15e2687
einheitlichen	bv_doc_id__24_d15e2689
Führung	bv_doc_id__24_d15e2691
der	bv_doc_id__24_d15e2693
Wirtschaft	bv_doc_id__24_d15e2696
notwendig	bv_doc_id__24_d15e2698
erscheinende	bv_doc_id__24_d15e2700
Mahnahmen	bv_doc_id__24_d15e2702
<g/>
,	
insbesondere	bv_doc_id__24_d15e2706
auch	bv_doc_id__24_d15e2709
hinsichtlich	bv_doc_id__24_d15e2711
der	bv_doc_id__24_d15e2713
Versorgung	bv_doc_id__24_d15e2715
der	bv_doc_id__24_d15e2717
Bevölkerung	bv_doc_id__24_d15e2719
mit	bv_doc_id__24_d15e2722
Bedarfsgegenstanden	bv_doc_id__24_d15e2724
<g/>
;	
15.	bv_doc_id__24_d15e2731
Einrichtung	bv_doc_id__24_d15e2737
der	bv_doc_id__24_d15e2739
Bundesämter	bv_doc_id__24_d15e2741
und	bv_doc_id__24_d15e2743
sonstigen	bv_doc_id__24_d15e2745
Bundesbehörden	bv_doc_id__24_d15e2748
<g/>
;	
Dienstrecht	bv_doc_id__24_d15e2752
der	bv_doc_id__24_d15e2754
Bundesangestellten	bv_doc_id__24_d15e2756
<g/>
.	
Artikel	bv_doc_id__24_d15e2768
11.	bv_doc_id__24_d15e2770
<g/>
(	
1	bv_doc_id__24_d15e2779
<g/>
)	
Bundessache	bv_doc_id__24_d15e2784
ist	bv_doc_id__24_d15e2786
die	bv_doc_id__24_d15e2788
Gesetzgebung	bv_doc_id__24_d15e2790
<g/>
,	
Landessache	bv_doc_id__24_d15e2795
die	bv_doc_id__24_d15e2797
Vollziehung	bv_doc_id__24_d15e2799
in	bv_doc_id__24_d15e2801
folgenden	bv_doc_id__24_d15e2803
Angelegenheiten	bv_doc_id__24_d15e2806
<g/>
:	
1.	bv_doc_id__24_d15e2814
Staatsbürgerschaft	bv_doc_id__24_d15e2819
und	bv_doc_id__24_d15e2821
Heimatrecht	bv_doc_id__24_d15e2823
<g/>
;	
2.	bv_doc_id__24_d15e2830
Vereins-	bv_doc_id__24_d15e2835
und	bv_doc_id__24_d15e2837
Versammlungsrecht	bv_doc_id__24_d15e2839
<g/>
;	
3.	bv_doc_id__24_d15e2846
nicht	bv_doc_id__24_d15e2852
im	bv_doc_id__24_d15e2854
Artitel	bv_doc_id__24_d15e2856
10	bv_doc_id__24_d15e2858
angeführte	bv_doc_id__24_d15e2860
berufliche	bv_doc_id__24_d15e2863
Vertretungen	bv_doc_id__24_d15e2865
<g/>
;	
4.	bv_doc_id__24_d15e2872
Personenstandsangelegenheiten	bv_doc_id__24_d15e2877
einschließlich	bv_doc_id__24_d15e2879
des	bv_doc_id__24_d15e2881
Matrikenwesens	bv_doc_id__24_d15e2883
und	bv_doc_id__24_d15e2885
der	bv_doc_id__24_d15e2888
Namensänderung	bv_doc_id__24_d15e2890
<g/>
;	
5.	bv_doc_id__24_d15e2897
Paßwesen	bv_doc_id__24_d15e2902
und	bv_doc_id__24_d15e2904
Fremdenpolizei	bv_doc_id__24_d15e2906
<g/>
;	
6.	bv_doc_id__24_d15e2913
öffentliche	bv_doc_id__24_d15e2919
Agentien	bv_doc_id__24_d15e2921
und	bv_doc_id__24_d15e2923
Privatgeschäftsvermittlung	bv_doc_id__24_d15e2925
<g/>
;	
7.	bv_doc_id__24_d15e2932
hinsichtlich	bv_doc_id__24_d15e2937
der	bv_doc_id__24_d15e2939
öffentlichen	bv_doc_id__24_d15e2941
Abgaben	bv_doc_id__24_d15e2943
<g/>
,	
die	bv_doc_id__24_d15e2948
nicht	bv_doc_id__24_d15e2950
ausschließlich	bv_doc_id__24_d15e2952
oder	bv_doc_id__24_d15e2954
teilweise	bv_doc_id__24_d15e2956
für	bv_doc_id__24_d15e2958
den	bv_doc_id__24_d15e2961
Bund	bv_doc_id__24_d15e2963
eingehoben	bv_doc_id__24_d15e2965
werden	bv_doc_id__24_d15e2967
<g/>
:	
die	bv_doc_id__24_d15e2971
Anordnungen	bv_doc_id__24_d15e2974
zur	bv_doc_id__24_d15e2976
Behinderung	bv_doc_id__24_d15e2978
von	bv_doc_id__24_d15e2980
Doppelbesteuerungen	bv_doc_id__24_d15e2982
oder	bv_doc_id__24_d15e2984
sonstigen	bv_doc_id__24_d15e2987
übermäßigen	bv_doc_id__24_d15e2989
Belastungen	bv_doc_id__24_d15e2991
<g/>
,	
zur	bv_doc_id__24_d15e2995
Verhinderung	bv_doc_id__24_d15e2997
von	bv_doc_id__24_d15e3000
Erschwerungen	bv_doc_id__24_d15e3002
des	bv_doc_id__24_d15e3004
Verkehres	bv_doc_id__24_d15e3006
oder	bv_doc_id__24_d15e3008
der	bv_doc_id__24_d15e3010
wirtschaftlichen	bv_doc_id__24_d15e3013
Beziehungen	bv_doc_id__24_d15e3015
im	bv_doc_id__24_d15e3017
Verhältnis	bv_doc_id__24_d15e3019
zum	bv_doc_id__24_d15e3021
Ausland	bv_doc_id__24_d15e3023
oder	bv_doc_id__24_d15e3026
zwischen	bv_doc_id__24_d15e3028
den	bv_doc_id__24_d15e3030
Ländern	bv_doc_id__24_d15e3032
und	bv_doc_id__24_d15e3034
Landesteilen	bv_doc_id__24_d15e3036
<g/>
,	
zur	bv_doc_id__24_d15e3041
Verhinderung	bv_doc_id__24_d15e3043
der	bv_doc_id__24_d15e3045
übermäßigen	bv_doc_id__24_d15e3047
oder	bv_doc_id__24_d15e3049
verkehrerschwerenden	bv_doc_id__24_d15e3052
Belastung	bv_doc_id__24_d15e3054
der	bv_doc_id__24_d15e3056
Benutzung	bv_doc_id__24_d15e3058
öffentlicher	bv_doc_id__24_d15e3060
Verkehrswege	bv_doc_id__24_d15e3062
und	bv_doc_id__24_d15e3065
Einrichtungen	bv_doc_id__24_d15e3067
mit	bv_doc_id__24_d15e3069
Gebühren	bv_doc_id__24_d15e3071
und	bv_doc_id__24_d15e3073
zur	bv_doc_id__24_d15e3075
Verhinderung	bv_doc_id__24_d15e3078
der	bv_doc_id__24_d15e3080
Schädigung	bv_doc_id__24_d15e3082
der	bv_doc_id__24_d15e3084
Bundesfinanzen	bv_doc_id__24_d15e3086
<g/>
.	
8.	bv_doc_id__24_d15e3093
Munitions-	bv_doc_id__24_d15e3098
Schief-	bv_doc_id__24_d15e3100
und	bv_doc_id__24_d15e3102
Sprengmittelwesen	bv_doc_id__24_d15e3104
<g/>
,	
soweit	bv_doc_id__24_d15e3109
es	bv_doc_id__24_d15e3111
nicht	bv_doc_id__24_d15e3113
dem	bv_doc_id__24_d15e3115
Monopol	bv_doc_id__24_d15e3117
unterliegt	bv_doc_id__24_d15e3119
<g/>
,	
sowie	bv_doc_id__24_d15e3124
Waffen	bv_doc_id__24_d15e3126
weßen	bv_doc_id__24_d15e3128
<g/>
;	
betriebstechnische	bv_doc_id__24_d15e3132
Vorschriften	bv_doc_id__24_d15e3135
beim	bv_doc_id__24_d15e3137
Kraftfahrwesen	bv_doc_id__24_d15e3139
<g/>
;	
9.	bv_doc_id__24_d15e3146
Elektrizitätswesen	bv_doc_id__24_d15e3152
<g/>
;	
10.	bv_doc_id__24_d15e3159
Boltswohnungs-	bv_doc_id__24_d15e3164
und	bv_doc_id__24_d15e3166
Boltspflegestättenwesen	bv_doc_id__24_d15e3168
<g/>
;	
Leichen-	bv_doc_id__24_d15e3172
und	bv_doc_id__24_d15e3175
Bestattungswesen	bv_doc_id__24_d15e3177
<g/>
;	
11.	bv_doc_id__24_d15e3184
Verwaltungs-	bv_doc_id__24_d15e3189
und	bv_doc_id__24_d15e3191
Verwaltungsstrafverfahren	bv_doc_id__24_d15e3193
einschließlich	bv_doc_id__24_d15e3195
der	bv_doc_id__24_d15e3197
Zwangsvollstreckung	bv_doc_id__24_d15e3200
sowie	bv_doc_id__24_d15e3202
allgemeine	bv_doc_id__24_d15e3204
Bestimmungen	bv_doc_id__24_d15e3206
des	bv_doc_id__24_d15e3208
Verwaltungsstrafrechtes	bv_doc_id__24_d15e3210
in	bv_doc_id__24_d15e3213
Ungelegenheiten	bv_doc_id__24_d15e3215
<g/>
,	
deren	bv_doc_id__24_d15e3219
Vollziehung	bv_doc_id__24_d15e3221
den	bv_doc_id__24_d15e3223
Ländern	bv_doc_id__24_d15e3226
zu	bv_doc_id__24_d15e3228
<g/>
(	
2	bv_doc_id__24_d15e3239
<g/>
)	
Die	bv_doc_id__24_d15e3244
Durchführungsverordnungen	bv_doc_id__24_d15e3246
zu	bv_doc_id__24_d15e3248
den	bv_doc_id__24_d15e3250
nach	bv_doc_id__24_d15e3253
dem	bv_doc_id__24_d15e3255
Absatz	bv_doc_id__24_d15e3257
1	bv_doc_id__24_d15e3259
ergehenden	bv_doc_id__24_d15e3261
Gesetzen	bv_doc_id__24_d15e3263
sind	bv_doc_id__24_d15e3266
<g/>
,	
soweit	bv_doc_id__24_d15e3270
in	bv_doc_id__24_d15e3272
diesen	bv_doc_id__24_d15e3274
Gesetzen	bv_doc_id__24_d15e3276
nichts	bv_doc_id__24_d15e3279
anderes	bv_doc_id__24_d15e3281
bestimmt	bv_doc_id__24_d15e3283
ist	bv_doc_id__24_d15e3285
<g/>
,	
vom	bv_doc_id__24_d15e3289
Bunde	bv_doc_id__24_d15e3292
zu	bv_doc_id__24_d15e3294
erlassen	bv_doc_id__24_d15e3296
<g/>
.	
Artitel	bv_doc_id__24_d15e3306
12.	bv_doc_id__24_d15e3308
Bundessache	bv_doc_id__24_d15e3313
ist	bv_doc_id__24_d15e3315
die	bv_doc_id__24_d15e3317
grundsätzliche	bv_doc_id__24_d15e3319
Gesetzgebung	bv_doc_id__24_d15e3321
<g/>
,	
Landessache	bv_doc_id__24_d15e3326
die	bv_doc_id__24_d15e3328
Erlassung	bv_doc_id__24_d15e3330
von	bv_doc_id__24_d15e3332
Ausführungsgesetzen	bv_doc_id__24_d15e3334
und	bv_doc_id__24_d15e3337
die	bv_doc_id__24_d15e3339
Vollziehung	bv_doc_id__24_d15e3341
in	bv_doc_id__24_d15e3343
folgenden	bv_doc_id__24_d15e3345
Angelegenheiten	bv_doc_id__24_d15e3347
<g/>
:	
1.	bv_doc_id__24_d15e3356
Organisation	bv_doc_id__24_d15e3361
der	bv_doc_id__24_d15e3363
Verwaltung	bv_doc_id__24_d15e3365
in	bv_doc_id__24_d15e3367
den	bv_doc_id__24_d15e3369
Ländern	bv_doc_id__24_d15e3372
<g/>
:	
2.	bv_doc_id__24_d15e3379
Armenwesen	bv_doc_id__24_d15e3384
<g/>
;	
Bevölkerungspolitik	bv_doc_id__24_d15e3388
<g/>
;	
Mutter	bv_doc_id__24_d15e3392
schafts	bv_doc_id__24_d15e3395
<g/>
,	
Säuglings-	bv_doc_id__24_d15e3399
und	bv_doc_id__24_d15e3401
Jugendfürsorge	bv_doc_id__24_d15e3403
<g/>
;	
Heil-	bv_doc_id__24_d15e3408
und	bv_doc_id__24_d15e3410
Pflegeanstaltenwesen	bv_doc_id__24_d15e3412
einschließlich	bv_doc_id__24_d15e3414
der	bv_doc_id__24_d15e3416
Ambulatorien	bv_doc_id__24_d15e3418
<g/>
.	
3.	bv_doc_id__24_d15e3426
Einrichtungen	bv_doc_id__24_d15e3432
zum	bv_doc_id__24_d15e3434
Schutze	bv_doc_id__24_d15e3436
der	bv_doc_id__24_d15e3438
Gesellschaft	bv_doc_id__24_d15e3440
gegen	bv_doc_id__24_d15e3443
verbrecherische	bv_doc_id__24_d15e3445
<g/>
,	
verwahrloste	bv_doc_id__24_d15e3449
oder	bv_doc_id__24_d15e3451
sonst	bv_doc_id__24_d15e3453
gefährliche	bv_doc_id__24_d15e3456
Personen	bv_doc_id__24_d15e3458
<g/>
,	
wie	bv_doc_id__24_d15e3462
Zwangsarbeits-	bv_doc_id__24_d15e3464
und	bv_doc_id__24_d15e3466
ähnliche	bv_doc_id__24_d15e3469
Anstalten	bv_doc_id__24_d15e3471
<g/>
;	
Abschiebung	bv_doc_id__24_d15e3475
und	bv_doc_id__24_d15e3477
Abschaffung	bv_doc_id__24_d15e3479
aus	bv_doc_id__24_d15e3482
einem	bv_doc_id__24_d15e3484
in	bv_doc_id__24_d15e3486
ein	bv_doc_id__24_d15e3488
anderes	bv_doc_id__24_d15e3490
Land	bv_doc_id__24_d15e3492
<g/>
;	
4.	bv_doc_id__24_d15e3500
öffentliche	bv_doc_id__24_d15e3505
Einrichtungen	bv_doc_id__24_d15e3507
zur	bv_doc_id__24_d15e3509
außergerichtlichen	bv_doc_id__24_d15e3511
Vermittlung	bv_doc_id__24_d15e3513
von	bv_doc_id__24_d15e3516
Streitigkeiten	bv_doc_id__24_d15e3518
<g/>
;	
5.	bv_doc_id__24_d15e3525
Arbeiterrecht	bv_doc_id__24_d15e3530
sowie	bv_doc_id__24_d15e3532
Arbeiter-	bv_doc_id__24_d15e3534
und	bv_doc_id__24_d15e3536
Angestelltenschutz	bv_doc_id__24_d15e3538
<g/>
,	
soweit	bv_doc_id__24_d15e3543
es	bv_doc_id__24_d15e3545
sich	bv_doc_id__24_d15e3547
um	bv_doc_id__24_d15e3549
land-	bv_doc_id__24_d15e3551
und	bv_doc_id__24_d15e3554
forstwirtschaftliche	bv_doc_id__24_d15e3556
Arbeiter	bv_doc_id__24_d15e3558
und	bv_doc_id__24_d15e3560
Angestellte	bv_doc_id__24_d15e3562
handelt	bv_doc_id__24_d15e3564
<g/>
;	
6.	bv_doc_id__24_d15e3572
Forstwesen	bv_doc_id__24_d15e3578
einschließlich	bv_doc_id__24_d15e3580
des	bv_doc_id__24_d15e3582
Triftwesens	bv_doc_id__24_d15e3584
<g/>
:	
Schutz	bv_doc_id__24_d15e3589
der	bv_doc_id__24_d15e3591
Pflanzen	bv_doc_id__24_d15e3593
gegen	bv_doc_id__24_d15e3595
Krankheiten	bv_doc_id__24_d15e3597
und	bv_doc_id__24_d15e3599
Schädlinge	bv_doc_id__24_d15e3602
<g/>
;	
Wasserrecht	bv_doc_id__24_d15e3606
<g/>
.	
7.	bv_doc_id__24_d15e3613
Regelung	bv_doc_id__24_d15e3618
des	bv_doc_id__24_d15e3620
Bauwesens	bv_doc_id__24_d15e3622
<g/>
;	
8.	bv_doc_id__24_d15e3629
Dienstrecht	bv_doc_id__24_d15e3634
der	bv_doc_id__24_d15e3636
Organe	bv_doc_id__24_d15e3638
der	bv_doc_id__24_d15e3640
Länder	bv_doc_id__24_d15e3642
<g/>
,	
die	bv_doc_id__24_d15e3647
behördliche	bv_doc_id__24_d15e3649
Aufgaben	bv_doc_id__24_d15e3651
zu	bv_doc_id__24_d15e3653
besorgen	bv_doc_id__24_d15e3655
haben	bv_doc_id__24_d15e3658
<g/>
.	
Artikel	bv_doc_id__24_d15e3670
13.	bv_doc_id__24_d15e3672
<g/>
(	
1	bv_doc_id__24_d15e3681
<g/>
)	
Wenn	bv_doc_id__24_d15e3686
eine	bv_doc_id__24_d15e3688
Angelegenheit	bv_doc_id__24_d15e3690
nicht	bv_doc_id__24_d15e3692
ausdrücklich	bv_doc_id__24_d15e3695
durch	bv_doc_id__24_d15e3697
die	bv_doc_id__24_d15e3699
Bundesverfassung	bv_doc_id__24_d15e3701
der	bv_doc_id__24_d15e3703
Gesetzgebung	bv_doc_id__24_d15e3705
oder	bv_doc_id__24_d15e3708
auch	bv_doc_id__24_d15e3710
der	bv_doc_id__24_d15e3712
Vollziehung	bv_doc_id__24_d15e3714
des	bv_doc_id__24_d15e3716
Bundes	bv_doc_id__24_d15e3718
übertragen	bv_doc_id__24_d15e3721
ist	bv_doc_id__24_d15e3723
<g/>
,	
ver	bv_doc_id__24_d15e3727
bleibt	bv_doc_id__24_d15e3729
sie	bv_doc_id__24_d15e3731
im	bv_doc_id__24_d15e3734
Wirkungsbereiche	bv_doc_id__24_d15e3736
der	bv_doc_id__24_d15e3738
Länder	bv_doc_id__24_d15e3740
<g/>
.	
<g/>
(	
2	bv_doc_id__24_d15e3751
<g/>
)	
Insoweit	bv_doc_id__24_d15e3756
der	bv_doc_id__24_d15e3758
Bundesgesetzgebung	bv_doc_id__24_d15e3760
bloß	bv_doc_id__24_d15e3762
die	bv_doc_id__24_d15e3765
Regelung	bv_doc_id__24_d15e3767
der	bv_doc_id__24_d15e3769
Grundsätze	bv_doc_id__24_d15e3771
vorbehalten	bv_doc_id__24_d15e3773
ist	bv_doc_id__24_d15e3775
<g/>
,	
obliegt	bv_doc_id__24_d15e3780
die	bv_doc_id__24_d15e3782
nähere	bv_doc_id__24_d15e3784
Ausführung	bv_doc_id__24_d15e3786
der	bv_doc_id__24_d15e3788
Landesgesetzgebung	bv_doc_id__24_d15e3791
innerhalb	bv_doc_id__24_d15e3793
des	bv_doc_id__24_d15e3795
bundesgesetzlich	bv_doc_id__24_d15e3797
festgelegten	bv_doc_id__24_d15e3799
Rahmens	bv_doc_id__24_d15e3801
<g/>
.	
Das	bv_doc_id__24_d15e3806
Bundes-	bv_doc_id__24_d15e3808
gesetz	bv_doc_id__24_d15e3812
kann	bv_doc_id__24_d15e3814
für	bv_doc_id__24_d15e3817
die	bv_doc_id__24_d15e3819
Erlassung	bv_doc_id__24_d15e3821
der	bv_doc_id__24_d15e3823
Ausführungsgesetze	bv_doc_id__24_d15e3825
eine	bv_doc_id__24_d15e3827
Frist	bv_doc_id__24_d15e3830
bestimmen	bv_doc_id__24_d15e3832
<g/>
,	
die	bv_doc_id__24_d15e3836
nicht	bv_doc_id__24_d15e3838
kürzer	bv_doc_id__24_d15e3840
als	bv_doc_id__24_d15e3843
drei	bv_doc_id__24_d15e3845
monate	bv_doc_id__24_d15e3847
und	bv_doc_id__24_d15e3849
nicht	bv_doc_id__24_d15e3851
langer	bv_doc_id__24_d15e3853
als	bv_doc_id__24_d15e3856
ein	bv_doc_id__24_d15e3858
jahr	bv_doc_id__24_d15e3860
sein	bv_doc_id__24_d15e3862
dacf	bv_doc_id__24_d15e3864
wird	bv_doc_id__24_d15e3866
diese	bv_doc_id__24_d15e3869
Frist	bv_doc_id__24_d15e3871
von	bv_doc_id__24_d15e3873
einer	bv_doc_id__24_d15e3875
Landesgsetzgebung	bv_doc_id__24_d15e3877
nicht	bv_doc_id__24_d15e3879
eigehalten	bv_doc_id__24_d15e3882
<g/>
,	
so	bv_doc_id__24_d15e3886
geht	bv_doc_id__24_d15e3888
die	bv_doc_id__24_d15e3890
Zuständigkeit	bv_doc_id__24_d15e3892
zur	bv_doc_id__24_d15e3895
Erlassung	bv_doc_id__24_d15e3897
des	bv_doc_id__24_d15e3899
Ausführungsgesetzes	bv_doc_id__24_d15e3901
für	bv_doc_id__24_d15e3903
dieses	bv_doc_id__24_d15e3905
Land	bv_doc_id__24_d15e3908
auf	bv_doc_id__24_d15e3910
den	bv_doc_id__24_d15e3912
Buns	bv_doc_id__24_d15e3914
über	bv_doc_id__24_d15e3916
<g/>
.	
<g/>
(	
3	bv_doc_id__24_d15e3927
<g/>
)	
Soll	bv_doc_id__24_d15e3932
ein	bv_doc_id__24_d15e3934
Att	bv_doc_id__24_d15e3936
der	bv_doc_id__24_d15e3938
vollziehenden	bv_doc_id__24_d15e3941
Gewalt	bv_doc_id__24_d15e3943
für	bv_doc_id__24_d15e3945
mehrere	bv_doc_id__24_d15e3947
Lander	bv_doc_id__24_d15e3949
Rechtswirtsamkeit	bv_doc_id__24_d15e3951
außern	bv_doc_id__24_d15e3954
und	bv_doc_id__24_d15e3956
ist	bv_doc_id__24_d15e3958
in	bv_doc_id__24_d15e3960
dem	bv_doc_id__24_d15e3962
die	bv_doc_id__24_d15e3964
Angelegenheit	bv_doc_id__24_d15e3967
regelnden	bv_doc_id__24_d15e3969
Bundesgesetz	bv_doc_id__24_d15e3971
nicht	bv_doc_id__24_d15e3973
ein	bv_doc_id__24_d15e3975
anderer	bv_doc_id__24_d15e3977
Vorgang	bv_doc_id__24_d15e3980
vergsehe	bv_doc_id__24_d15e3982
<g/>
,	
so	bv_doc_id__24_d15e3986
geht	bv_doc_id__24_d15e3988
die	bv_doc_id__24_d15e3990
Zuständigkeit	bv_doc_id__24_d15e3993
für	bv_doc_id__24_d15e3995
diesen	bv_doc_id__24_d15e3997
Akt	bv_doc_id__24_d15e3999
der	bv_doc_id__24_d15e4001
Vollziehung	bv_doc_id__24_d15e4003
