<doc id="bv_doc_id__1" attrs="word lemma type">
Entwurf	bv_doc_id__1_d1e468
bleiben	bv_doc_id__1_d1e16578
bis	bv_doc_id__1_d1e16581
zur	bv_doc_id__1_d1e16583
Konstituierung	bv_doc_id__1_d1e16585
des	bv_doc_id__1_d1e16587
neugewählten	bv_doc_id__1_d1e16589
Kollegiums	bv_doc_id__1_d1e16591
im	bv_doc_id__1_d1e16594
Amte	bv_doc_id__1_d1e16596
<g/>
.	
Art.	bv_doc_id__1_d1e16606
CXXX	bv_doc_id__1_d1e16608
<g/>
.	
Der	bv_doc_id__1_d1e16615
Präsident	bv_doc_id__1_d1e16617
des	bv_doc_id__1_d1e16619
Bundesverfassungsgerichtes	bv_doc_id__1_d1e16621
steht	bv_doc_id__1_d1e16623
im	bv_doc_id__1_d1e16626
Range	bv_doc_id__1_d1e16628
des	bv_doc_id__1_d1e16630
Bundeskanzlers	bv_doc_id__1_d1e16632
<g/>
,	
der	bv_doc_id__1_d1e16636
Vizepräsident	bv_doc_id__1_d1e16639
im	bv_doc_id__1_d1e16641
Range	bv_doc_id__1_d1e16643
eines	bv_doc_id__1_d1e16645
Staatssekretärs	bv_doc_id__1_d1e16647
<g/>
.	
Das	bv_doc_id__1_d1e16654
Amt	bv_doc_id__1_d1e16656
der	bv_doc_id__1_d1e16658
Mitglieder	bv_doc_id__1_d1e16660
des	bv_doc_id__1_d1e16662
Bundesverfassungsgerichtes	bv_doc_id__1_d1e16665
ist	bv_doc_id__1_d1e16667
ein	bv_doc_id__1_d1e16669
Ehrenamt	bv_doc_id__1_d1e16671
<g/>
.	
Nur	bv_doc_id__1_d1e16675
drei	bv_doc_id__1_d1e16678
Mitglieder	bv_doc_id__1_d1e16680
fungieren	bv_doc_id__1_d1e16682
als	bv_doc_id__1_d1e16684
ständige	bv_doc_id__1_d1e16686
Referenten	bv_doc_id__1_d1e16688
im	bv_doc_id__1_d1e16691
Range	bv_doc_id__1_d1e16693
eines	bv_doc_id__1_d1e16695
Unterstaatssekretärs	bv_doc_id__1_d1e16697
<g/>
.	
Sie	bv_doc_id__1_d1e16701
werden	bv_doc_id__1_d1e16704
in	bv_doc_id__1_d1e16706
einer	bv_doc_id__1_d1e16708
Plenarversammlung	bv_doc_id__1_d1e16710
des	bv_doc_id__1_d1e16712
Bundesverfassungsgerichtes	bv_doc_id__1_d1e16714
aus	bv_doc_id__1_d1e16717
der	bv_doc_id__1_d1e16719
Mitte	bv_doc_id__1_d1e16721
seiner	bv_doc_id__1_d1e16723
Mitglieder	bv_doc_id__1_d1e16725
gewählt	bv_doc_id__1_d1e16727
<g/>
.	
Art.	bv_doc_id__1_d1e16738
CXXXI	bv_doc_id__1_d1e16740
<g/>
.	
Die	bv_doc_id__1_d1e16747
nähere	bv_doc_id__1_d1e16749
Organisation	bv_doc_id__1_d1e16751
des	bv_doc_id__1_d1e16753
Bundesverfassungsgerichtes	bv_doc_id__1_d1e16755
sowie	bv_doc_id__1_d1e16758
das	bv_doc_id__1_d1e16760
Verfahren	bv_doc_id__1_d1e16762
vor	bv_doc_id__1_d1e16764
ihm	bv_doc_id__1_d1e16766
in	bv_doc_id__1_d1e16768
den	bv_doc_id__1_d1e16771
verschiedenen	bv_doc_id__1_d1e16773
in	bv_doc_id__1_d1e16775
den	bv_doc_id__1_d1e16777
Art.	bv_doc_id__1_d1e16779
CXXIII	bv_doc_id__1_d1e16781
<g/>
-	
CXXVIII	bv_doc_id__1_d1e16786
angeführten	bv_doc_id__1_d1e16788
Fällen	bv_doc_id__1_d1e16790
<g/>
,	
wird	bv_doc_id__1_d1e16797
in	bv_doc_id__1_d1e16799
gesonderen	bv_doc_id__1_d1e16801
Bundesgesetzen	bv_doc_id__1_d1e16803
geregelt	bv_doc_id__1_d1e16805
<g/>
.	
Entwurf	bv_doc_id__1_d1e468
I	bv_doc_id__1_d1e470
Erster	bv_doc_id__1_d1e477
Abschnitt	bv_doc_id__1_d1e479
<g/>
.	
Allgemeine	bv_doc_id__1_d1e486
Bestimmungen	bv_doc_id__1_d1e488
<g/>
.	
Art.	bv_doc_id__1_d1e497
I	bv_doc_id__1_d1e499
<g/>
.	
Die	bv_doc_id__1_d1e506
Republik	bv_doc_id__1_d1e508
Deutschösterreich	bv_doc_id__1_d1e510
ist	bv_doc_id__1_d1e512
ein	bv_doc_id__1_d1e514
freier	bv_doc_id__1_d1e517
Bund	bv_doc_id__1_d1e519
der	bv_doc_id__1_d1e521
souveränen	bv_doc_id__1_d1e523
Länder	bv_doc_id__1_d1e525
<g/>
;	
Niederösterreich	bv_doc_id__1_d1e530
<g/>
,	
Oberösterreich	bv_doc_id__1_d1e534
<g/>
,	
Steiermark	bv_doc_id__1_d1e538
etz	bv_doc_id__1_d1e540
<g/>
.	
Art.	bv_doc_id__1_d1e551
II	bv_doc_id__1_d1e553
<g/>
.	
Das	bv_doc_id__1_d1e560
Bundesgebiet	bv_doc_id__1_d1e562
umfaßt	bv_doc_id__1_d1e564
die	bv_doc_id__1_d1e566
Gebiete	bv_doc_id__1_d1e568
der	bv_doc_id__1_d1e571
souveränen	bv_doc_id__1_d1e573
Länder	bv_doc_id__1_d1e575
u	bv_doc_id__1_d1e577
<g/>
.	
zw	bv_doc_id__1_d1e581
<g/>
.	
im	bv_doc_id__1_d1e586
folgenden	bv_doc_id__1_d1e588
Umfange	bv_doc_id__1_d1e590
<g/>
:	
Niederösterreich	bv_doc_id__1_d1e597
<g/>
:	
<g/>
.	
<g/>
.	
<g/>
.	
Oberösterreich	bv_doc_id__1_d1e608
<g/>
:	
<g/>
.	
<g/>
.	
<g/>
.	
etz	bv_doc_id__1_d1e618
<g/>
.	
Art.	bv_doc_id__1_d1e629
III	bv_doc_id__1_d1e631
<g/>
.	
Eine	bv_doc_id__1_d1e638
Aenderung	bv_doc_id__1_d1e640
des	bv_doc_id__1_d1e642
Bundesgebietes	bv_doc_id__1_d1e644
<g/>
,	
die	bv_doc_id__1_d1e649
zugleich	bv_doc_id__1_d1e651
Aenderung	bv_doc_id__1_d1e653
eines	bv_doc_id__1_d1e655
Landesgebietes	bv_doc_id__1_d1e657
ist	bv_doc_id__1_d1e659
<g/>
,	
ebenso	bv_doc_id__1_d1e664
eine	bv_doc_id__1_d1e666
Aenderung	bv_doc_id__1_d1e668
der	bv_doc_id__1_d1e670
Landesgrenze	bv_doc_id__1_d1e672
innerhalb	bv_doc_id__1_d1e675
des	bv_doc_id__1_d1e677
Bundesgebietes	bv_doc_id__1_d1e679
<g/>
,	
kann	bv_doc_id__1_d1e683
nur	bv_doc_id__1_d1e685
durch	bv_doc_id__1_d1e688
übereinstimmende	bv_doc_id__1_d1e690
Verfassungsgesetze	bv_doc_id__1_d1e692
des	bv_doc_id__1_d1e694
Bundes	bv_doc_id__1_d1e696
und	bv_doc_id__1_d1e698
desjenigen	bv_doc_id__1_d1e701
Landes	bv_doc_id__1_d1e703
erfolgen	bv_doc_id__1_d1e705
<g/>
,	
dessen	bv_doc_id__1_d1e709
Gebiet	bv_doc_id__1_d1e711
eine	bv_doc_id__1_d1e714
Veränderung	bv_doc_id__1_d1e716
erfährt	bv_doc_id__1_d1e718
<g/>
.	
Art.	bv_doc_id__1_d1e729
IV	bv_doc_id__1_d1e731
<g/>
.	
Jeder	bv_doc_id__1_d1e738
Landesbürger	bv_doc_id__1_d1e740
ist	bv_doc_id__1_d1e742
Bürger	bv_doc_id__1_d1e744
des	bv_doc_id__1_d1e746
Bundes	bv_doc_id__1_d1e749
<g/>
.	
Die	bv_doc_id__1_d1e756
Landesbürgerschaft	bv_doc_id__1_d1e758
ist	bv_doc_id__1_d1e760
an	bv_doc_id__1_d1e762
die	bv_doc_id__1_d1e764
Heimatsberechtigung	bv_doc_id__1_d1e767
in	bv_doc_id__1_d1e769
der	bv_doc_id__1_d1e771
Gemeinde	bv_doc_id__1_d1e773
eines	bv_doc_id__1_d1e775
souveränen	bv_doc_id__1_d1e777
Landes	bv_doc_id__1_d1e780
gebunden	bv_doc_id__1_d1e782
<g/>
.	
Der	bv_doc_id__1_d1e789
Erwerb	bv_doc_id__1_d1e791
und	bv_doc_id__1_d1e793
Verlust	bv_doc_id__1_d1e795
der	bv_doc_id__1_d1e797
Bundesbürgerschaft	bv_doc_id__1_d1e800
wird	bv_doc_id__1_d1e802
durch	bv_doc_id__1_d1e804
ein	bv_doc_id__1_d1e806
Bundesgesetz	bv_doc_id__1_d1e808
geregelt	bv_doc_id__1_d1e810
<g/>
.	
Art.	bv_doc_id__1_d1e823
V	bv_doc_id__1_d1e825
<g/>
.	
Die	bv_doc_id__1_d1e832
souveränen	bv_doc_id__1_d1e834
Länder	bv_doc_id__1_d1e836
Niederösterreich	bv_doc_id__1_d1e838
etz	bv_doc_id__1_d1e840
<g/>
.	
übertragen	bv_doc_id__1_d1e845
dem	bv_doc_id__1_d1e847
Bunde	bv_doc_id__1_d1e849
ihre	bv_doc_id__1_d1e851
Staatsgewalt	bv_doc_id__1_d1e853
in	bv_doc_id__1_d1e856
den	bv_doc_id__1_d1e858
folgenden	bv_doc_id__1_d1e860
Angelegenheiten	bv_doc_id__1_d1e862
<g/>
:	
1.)	bv_doc_id__1_d1e870
die	bv_doc_id__1_d1e875
auswärtigen	bv_doc_id__1_d1e877
Angelegenheiten	bv_doc_id__1_d1e879
<g/>
,	
2.)	bv_doc_id__1_d1e886
das	bv_doc_id__1_d1e891
Militärwesen	bv_doc_id__1_d1e893
<g/>
,	
3.)	bv_doc_id__1_d1e900
die	bv_doc_id__1_d1e906
Sicherheitspolizei	bv_doc_id__1_d1e908
in	bv_doc_id__1_d1e910
Gemeinden	bv_doc_id__1_d1e912
bis	bv_doc_id__1_d1e914
zu....Einwohnern;	bv_doc_id__1_d1e917
die	bv_doc_id__1_d1e919
Fremdenpolizei	bv_doc_id__1_d1e921
und	bv_doc_id__1_d1e923
das	bv_doc_id__1_d1e925
Paßwesen	bv_doc_id__1_d1e927
<g/>
,	
4.)	bv_doc_id__1_d1e935
die	bv_doc_id__1_d1e940
Bundesfinanzen	bv_doc_id__1_d1e942
<g/>
,	
das	bv_doc_id__1_d1e946
Monopolwesen	bv_doc_id__1_d1e948
und	bv_doc_id__1_d1e951
die	bv_doc_id__1_d1e953
Verwaltung	bv_doc_id__1_d1e955
der	bv_doc_id__1_d1e957
Bundesbetriebe	bv_doc_id__1_d1e959
<g/>
,	
5.)	bv_doc_id__1_d1e966
das	bv_doc_id__1_d1e971
Zollwesen	bv_doc_id__1_d1e973
<g/>
,	
Geld-	bv_doc_id__1_d1e977
und	bv_doc_id__1_d1e979
Bankwesen	bv_doc_id__1_d1e982
<g/>
;	
Handel	bv_doc_id__1_d1e986
<g/>
,	
Gewerbe	bv_doc_id__1_d1e990
<g/>
,	
Industrie	bv_doc_id__1_d1e995
und	bv_doc_id__1_d1e997
Verkehr	bv_doc_id__1_d1e999
<g/>
,	
Bergwesen	bv_doc_id__1_d1e1003
<g/>
,	
6.)	bv_doc_id__1_d1e1010
Maß-	bv_doc_id__1_d1e1016
und	bv_doc_id__1_d1e1018
Gewichtwesen	bv_doc_id__1_d1e1020
<g/>
,	
Punzierungswesen	bv_doc_id__1_d1e1024
<g/>
,	
7.)	bv_doc_id__1_d1e1032
Zivil-	bv_doc_id__1_d1e1037
und	bv_doc_id__1_d1e1039
Strafjustiz	bv_doc_id__1_d1e1041
<g/>
,	
8.)	bv_doc_id__1_d1e1048
Kultus-	bv_doc_id__1_d1e1053
und	bv_doc_id__1_d1e1055
Hochschulwesen	bv_doc_id__1_d1e1057
<g/>
,	
9.)	bv_doc_id__1_d1e1064
Volksgesundheit	bv_doc_id__1_d1e1070
und	bv_doc_id__1_d1e1072
soziale	bv_doc_id__1_d1e1074
Fürsorge	bv_doc_id__1_d1e1076
<g/>
.	
In	bv_doc_id__1_d1e1083
diesen	bv_doc_id__1_d1e1085
Angelegenheiten	bv_doc_id__1_d1e1087
steht	bv_doc_id__1_d1e1089
dem	bv_doc_id__1_d1e1091
Bunde	bv_doc_id__1_d1e1093
die	bv_doc_id__1_d1e1096
Gesetzgebung	bv_doc_id__1_d1e1098
und	bv_doc_id__1_d1e1100
Vollziehung	bv_doc_id__1_d1e1102
zu	bv_doc_id__1_d1e1104
<g/>
.	
Art.	bv_doc_id__1_d1e1114
VI	bv_doc_id__1_d1e1116
<g/>
.	
Der	bv_doc_id__1_d1e1123
Gesetzgebung	bv_doc_id__1_d1e1125
des	bv_doc_id__1_d1e1127
Bundes	bv_doc_id__1_d1e1129
ist	bv_doc_id__1_d1e1131
übertragen	bv_doc_id__1_d1e1134
<g/>
:	
1.)	bv_doc_id__1_d1e1142
die	bv_doc_id__1_d1e1147
Aenderung	bv_doc_id__1_d1e1149
der	bv_doc_id__1_d1e1151
Bundesverfassung	bv_doc_id__1_d1e1153
insbesondere	bv_doc_id__1_d1e1155
auch	bv_doc_id__1_d1e1158
hinsichtlich	bv_doc_id__1_d1e1160
des	bv_doc_id__1_d1e1162
Verhältnisses	bv_doc_id__1_d1e1164
der	bv_doc_id__1_d1e1166
souveränen	bv_doc_id__1_d1e1168
Länder	bv_doc_id__1_d1e1171
zum	bv_doc_id__1_d1e1173
Bunde	bv_doc_id__1_d1e1175
<g/>
,	
2.)	bv_doc_id__1_d1e1182
die	bv_doc_id__1_d1e1187
Bestimmung	bv_doc_id__1_d1e1189
der	bv_doc_id__1_d1e1191
Art	bv_doc_id__1_d1e1193
und	bv_doc_id__1_d1e1195
des	bv_doc_id__1_d1e1198
Umfanges	bv_doc_id__1_d1e1200
des	bv_doc_id__1_d1e1202
den	bv_doc_id__1_d1e1204
Ländern	bv_doc_id__1_d1e1206
zustehenden	bv_doc_id__1_d1e1208
Rechtes	bv_doc_id__1_d1e1211
<g/>
,	
öffentliche	bv_doc_id__1_d1e1215
Abgaben	bv_doc_id__1_d1e1217
auszuschreihen	bv_doc_id__1_d1e1219
und	bv_doc_id__1_d1e1221
einzuheben	bv_doc_id__1_d1e1224
<g/>
,	
3.)	bv_doc_id__1_d1e1234
die	bv_doc_id__1_d1e1239
Regelung	bv_doc_id__1_d1e1241
des	bv_doc_id__1_d1e1243
Staatsbürger-	bv_doc_id__1_d1e1245
und	bv_doc_id__1_d1e1247
Heimatsrechtes	bv_doc_id__1_d1e1250
<g/>
,	
4.)	bv_doc_id__1_d1e1257
die	bv_doc_id__1_d1e1262
Regelung	bv_doc_id__1_d1e1264
des	bv_doc_id__1_d1e1266
Bevölkerungswesens	bv_doc_id__1_d1e1268
<g/>
,	
5.)	bv_doc_id__1_d1e1275
die	bv_doc_id__1_d1e1280
Regelung	bv_doc_id__1_d1e1282
des	bv_doc_id__1_d1e1284
Administrativverfahrens	bv_doc_id__1_d1e1286
und	bv_doc_id__1_d1e1288
die	bv_doc_id__1_d1e1291
Festsetzung	bv_doc_id__1_d1e1293
der	bv_doc_id__1_d1e1295
allgemeinen	bv_doc_id__1_d1e1297
Grundsätze	bv_doc_id__1_d1e1299
des	bv_doc_id__1_d1e1301
Verwaltungsstrafrechtes	bv_doc_id__1_d1e1304
<g/>
,	
6.)	bv_doc_id__1_d1e1312
die	bv_doc_id__1_d1e1317
Feststellung	bv_doc_id__1_d1e1319
der	bv_doc_id__1_d1e1321
Grundsätze	bv_doc_id__1_d1e1323
des	bv_doc_id__1_d1e1325
Wasser-	bv_doc_id__1_d1e1328
und	bv_doc_id__1_d1e1330
Elektrizitätsrechtes	bv_doc_id__1_d1e1332
<g/>
.	
Art.	bv_doc_id__1_d1e1344
VII	bv_doc_id__1_d1e1346
<g/>
.	
Soferne	bv_doc_id__1_d1e1353
eine	bv_doc_id__1_d1e1355
Angelegenheit	bv_doc_id__1_d1e1357
nicht	bv_doc_id__1_d1e1359
ausdrücklich	bv_doc_id__1_d1e1361
durch	bv_doc_id__1_d1e1364
die	bv_doc_id__1_d1e1366
Bundesverfassung	bv_doc_id__1_d1e1368
der	bv_doc_id__1_d1e1370
Gesetzgebung	bv_doc_id__1_d1e1372
oder	bv_doc_id__1_d1e1374
auch	bv_doc_id__1_d1e1377
der	bv_doc_id__1_d1e1379
Vollziehung	bv_doc_id__1_d1e1381
des	bv_doc_id__1_d1e1383
Bundes	bv_doc_id__1_d1e1385
übertragen	bv_doc_id__1_d1e1387
ist	bv_doc_id__1_d1e1390
<g/>
,	
verbleibt	bv_doc_id__1_d1e1394
sie	bv_doc_id__1_d1e1396
im	bv_doc_id__1_d1e1398
Geltungsbereiche	bv_doc_id__1_d1e1400
der	bv_doc_id__1_d1e1403
souveränen	bv_doc_id__1_d1e1405
Länder	bv_doc_id__1_d1e1407
<g/>
.	
Erster	bv_doc_id__1_d1e477
Abschnitt	bv_doc_id__1_d1e479
<g/>
.	
Allgemeine	bv_doc_id__1_d1e486
Bestimmungen	bv_doc_id__1_d1e488
<g/>
.	
Art.	bv_doc_id__1_d1e497
I	bv_doc_id__1_d1e499
<g/>
.	
Die	bv_doc_id__1_d1e506
Republik	bv_doc_id__1_d1e508
Deutschösterreich	bv_doc_id__1_d1e510
ist	bv_doc_id__1_d1e512
ein	bv_doc_id__1_d1e514
freier	bv_doc_id__1_d1e517
Bund	bv_doc_id__1_d1e519
der	bv_doc_id__1_d1e521
souveränen	bv_doc_id__1_d1e523
Länder	bv_doc_id__1_d1e525
<g/>
;	
Niederösterreich	bv_doc_id__1_d1e530
<g/>
,	
Oberösterreich	bv_doc_id__1_d1e534
<g/>
,	
Steiermark	bv_doc_id__1_d1e538
etz	bv_doc_id__1_d1e540
<g/>
.	
Art.	bv_doc_id__1_d1e497
I	bv_doc_id__1_d1e499
<g/>
.	
Die	bv_doc_id__1_d1e506
Republik	bv_doc_id__1_d1e508
Deutschösterreich	bv_doc_id__1_d1e510
ist	bv_doc_id__1_d1e512
ein	bv_doc_id__1_d1e514
freier	bv_doc_id__1_d1e517
Bund	bv_doc_id__1_d1e519
der	bv_doc_id__1_d1e521
souveränen	bv_doc_id__1_d1e523
Länder	bv_doc_id__1_d1e525
<g/>
;	
Niederösterreich	bv_doc_id__1_d1e530
<g/>
,	
Oberösterreich	bv_doc_id__1_d1e534
<g/>
,	
Steiermark	bv_doc_id__1_d1e538
etz	bv_doc_id__1_d1e540
<g/>
.	
Art.	bv_doc_id__1_d1e551
II	bv_doc_id__1_d1e553
<g/>
.	
Das	bv_doc_id__1_d1e560
Bundesgebiet	bv_doc_id__1_d1e562
umfaßt	bv_doc_id__1_d1e564
die	bv_doc_id__1_d1e566
Gebiete	bv_doc_id__1_d1e568
der	bv_doc_id__1_d1e571
souveränen	bv_doc_id__1_d1e573
Länder	bv_doc_id__1_d1e575
u	bv_doc_id__1_d1e577
<g/>
.	
zw	bv_doc_id__1_d1e581
<g/>
.	
im	bv_doc_id__1_d1e586
folgenden	bv_doc_id__1_d1e588
Umfange	bv_doc_id__1_d1e590
<g/>
:	
Niederösterreich	bv_doc_id__1_d1e597
<g/>
:	
<g/>
.	
<g/>
.	
<g/>
.	
Oberösterreich	bv_doc_id__1_d1e608
<g/>
:	
<g/>
.	
<g/>
.	
<g/>
.	
etz	bv_doc_id__1_d1e618
<g/>
.	
Art.	bv_doc_id__1_d1e551
II	bv_doc_id__1_d1e553
<g/>
.	
Das	bv_doc_id__1_d1e560
Bundesgebiet	bv_doc_id__1_d1e562
umfaßt	bv_doc_id__1_d1e564
die	bv_doc_id__1_d1e566
Gebiete	bv_doc_id__1_d1e568
der	bv_doc_id__1_d1e571
souveränen	bv_doc_id__1_d1e573
Länder	bv_doc_id__1_d1e575
u	bv_doc_id__1_d1e577
<g/>
.	
zw	bv_doc_id__1_d1e581
<g/>
.	
im	bv_doc_id__1_d1e586
folgenden	bv_doc_id__1_d1e588
Umfange	bv_doc_id__1_d1e590
<g/>
:	
Niederösterreich	bv_doc_id__1_d1e597
<g/>
:	
<g/>
.	
<g/>
.	
<g/>
.	
Oberösterreich	bv_doc_id__1_d1e608
<g/>
:	
<g/>
.	
<g/>
.	
<g/>
.	
etz	bv_doc_id__1_d1e618
<g/>
.	
Art.	bv_doc_id__1_d1e629
III	bv_doc_id__1_d1e631
<g/>
.	
Eine	bv_doc_id__1_d1e638
Aenderung	bv_doc_id__1_d1e640
des	bv_doc_id__1_d1e642
Bundesgebietes	bv_doc_id__1_d1e644
<g/>
,	
die	bv_doc_id__1_d1e649
zugleich	bv_doc_id__1_d1e651
Aenderung	bv_doc_id__1_d1e653
eines	bv_doc_id__1_d1e655
Landesgebietes	bv_doc_id__1_d1e657
ist	bv_doc_id__1_d1e659
<g/>
,	
ebenso	bv_doc_id__1_d1e664
eine	bv_doc_id__1_d1e666
Aenderung	bv_doc_id__1_d1e668
der	bv_doc_id__1_d1e670
Landesgrenze	bv_doc_id__1_d1e672
innerhalb	bv_doc_id__1_d1e675
des	bv_doc_id__1_d1e677
Bundesgebietes	bv_doc_id__1_d1e679
<g/>
,	
kann	bv_doc_id__1_d1e683
nur	bv_doc_id__1_d1e685
durch	bv_doc_id__1_d1e688
übereinstimmende	bv_doc_id__1_d1e690
Verfassungsgesetze	bv_doc_id__1_d1e692
des	bv_doc_id__1_d1e694
Bundes	bv_doc_id__1_d1e696
und	bv_doc_id__1_d1e698
desjenigen	bv_doc_id__1_d1e701
Landes	bv_doc_id__1_d1e703
erfolgen	bv_doc_id__1_d1e705
<g/>
,	
dessen	bv_doc_id__1_d1e709
Gebiet	bv_doc_id__1_d1e711
eine	bv_doc_id__1_d1e714
Veränderung	bv_doc_id__1_d1e716
erfährt	bv_doc_id__1_d1e718
<g/>
.	
Art.	bv_doc_id__1_d1e629
III	bv_doc_id__1_d1e631
<g/>
.	
Eine	bv_doc_id__1_d1e638
Aenderung	bv_doc_id__1_d1e640
des	bv_doc_id__1_d1e642
Bundesgebietes	bv_doc_id__1_d1e644
<g/>
,	
die	bv_doc_id__1_d1e649
zugleich	bv_doc_id__1_d1e651
Aenderung	bv_doc_id__1_d1e653
eines	bv_doc_id__1_d1e655
Landesgebietes	bv_doc_id__1_d1e657
ist	bv_doc_id__1_d1e659
<g/>
,	
ebenso	bv_doc_id__1_d1e664
eine	bv_doc_id__1_d1e666
Aenderung	bv_doc_id__1_d1e668
der	bv_doc_id__1_d1e670
Landesgrenze	bv_doc_id__1_d1e672
innerhalb	bv_doc_id__1_d1e675
des	bv_doc_id__1_d1e677
Bundesgebietes	bv_doc_id__1_d1e679
<g/>
,	
kann	bv_doc_id__1_d1e683
nur	bv_doc_id__1_d1e685
durch	bv_doc_id__1_d1e688
übereinstimmende	bv_doc_id__1_d1e690
Verfassungsgesetze	bv_doc_id__1_d1e692
des	bv_doc_id__1_d1e694
Bundes	bv_doc_id__1_d1e696
und	bv_doc_id__1_d1e698
desjenigen	bv_doc_id__1_d1e701
Landes	bv_doc_id__1_d1e703
erfolgen	bv_doc_id__1_d1e705
<g/>
,	
dessen	bv_doc_id__1_d1e709
Gebiet	bv_doc_id__1_d1e711
eine	bv_doc_id__1_d1e714
Veränderung	bv_doc_id__1_d1e716
erfährt	bv_doc_id__1_d1e718
<g/>
.	
Art.	bv_doc_id__1_d1e729
IV	bv_doc_id__1_d1e731
<g/>
.	
Jeder	bv_doc_id__1_d1e738
Landesbürger	bv_doc_id__1_d1e740
ist	bv_doc_id__1_d1e742
Bürger	bv_doc_id__1_d1e744
des	bv_doc_id__1_d1e746
Bundes	bv_doc_id__1_d1e749
<g/>
.	
Die	bv_doc_id__1_d1e756
Landesbürgerschaft	bv_doc_id__1_d1e758
ist	bv_doc_id__1_d1e760
an	bv_doc_id__1_d1e762
die	bv_doc_id__1_d1e764
Heimatsberechtigung	bv_doc_id__1_d1e767
in	bv_doc_id__1_d1e769
der	bv_doc_id__1_d1e771
Gemeinde	bv_doc_id__1_d1e773
eines	bv_doc_id__1_d1e775
souveränen	bv_doc_id__1_d1e777
Landes	bv_doc_id__1_d1e780
gebunden	bv_doc_id__1_d1e782
<g/>
.	
Der	bv_doc_id__1_d1e789
Erwerb	bv_doc_id__1_d1e791
und	bv_doc_id__1_d1e793
Verlust	bv_doc_id__1_d1e795
der	bv_doc_id__1_d1e797
Bundesbürgerschaft	bv_doc_id__1_d1e800
wird	bv_doc_id__1_d1e802
durch	bv_doc_id__1_d1e804
ein	bv_doc_id__1_d1e806
Bundesgesetz	bv_doc_id__1_d1e808
geregelt	bv_doc_id__1_d1e810
<g/>
.	
Art.	bv_doc_id__1_d1e729
IV	bv_doc_id__1_d1e731
<g/>
.	
Jeder	bv_doc_id__1_d1e738
Landesbürger	bv_doc_id__1_d1e740
ist	bv_doc_id__1_d1e742
Bürger	bv_doc_id__1_d1e744
des	bv_doc_id__1_d1e746
Bundes	bv_doc_id__1_d1e749
<g/>
.	
Die	bv_doc_id__1_d1e756
Landesbürgerschaft	bv_doc_id__1_d1e758
ist	bv_doc_id__1_d1e760
an	bv_doc_id__1_d1e762
die	bv_doc_id__1_d1e764
Heimatsberechtigung	bv_doc_id__1_d1e767
in	bv_doc_id__1_d1e769
der	bv_doc_id__1_d1e771
Gemeinde	bv_doc_id__1_d1e773
eines	bv_doc_id__1_d1e775
souveränen	bv_doc_id__1_d1e777
Landes	bv_doc_id__1_d1e780
gebunden	bv_doc_id__1_d1e782
<g/>
.	
Der	bv_doc_id__1_d1e789
Erwerb	bv_doc_id__1_d1e791
und	bv_doc_id__1_d1e793
Verlust	bv_doc_id__1_d1e795
der	bv_doc_id__1_d1e797
Bundesbürgerschaft	bv_doc_id__1_d1e800
wird	bv_doc_id__1_d1e802
durch	bv_doc_id__1_d1e804
ein	bv_doc_id__1_d1e806
Bundesgesetz	bv_doc_id__1_d1e808
geregelt	bv_doc_id__1_d1e810
<g/>
.	
Art.	bv_doc_id__1_d1e823
V	bv_doc_id__1_d1e825
<g/>
.	
Die	bv_doc_id__1_d1e832
souveränen	bv_doc_id__1_d1e834
Länder	bv_doc_id__1_d1e836
Niederösterreich	bv_doc_id__1_d1e838
etz	bv_doc_id__1_d1e840
<g/>
.	
übertragen	bv_doc_id__1_d1e845
dem	bv_doc_id__1_d1e847
Bunde	bv_doc_id__1_d1e849
ihre	bv_doc_id__1_d1e851
Staatsgewalt	bv_doc_id__1_d1e853
in	bv_doc_id__1_d1e856
den	bv_doc_id__1_d1e858
folgenden	bv_doc_id__1_d1e860
Angelegenheiten	bv_doc_id__1_d1e862
<g/>
:	
1.)	bv_doc_id__1_d1e870
die	bv_doc_id__1_d1e875
auswärtigen	bv_doc_id__1_d1e877
Angelegenheiten	bv_doc_id__1_d1e879
<g/>
,	
2.)	bv_doc_id__1_d1e886
das	bv_doc_id__1_d1e891
Militärwesen	bv_doc_id__1_d1e893
<g/>
,	
3.)	bv_doc_id__1_d1e900
die	bv_doc_id__1_d1e906
Sicherheitspolizei	bv_doc_id__1_d1e908
in	bv_doc_id__1_d1e910
Gemeinden	bv_doc_id__1_d1e912
bis	bv_doc_id__1_d1e914
zu....Einwohnern;	bv_doc_id__1_d1e917
die	bv_doc_id__1_d1e919
Fremdenpolizei	bv_doc_id__1_d1e921
und	bv_doc_id__1_d1e923
das	bv_doc_id__1_d1e925
Paßwesen	bv_doc_id__1_d1e927
<g/>
,	
4.)	bv_doc_id__1_d1e935
die	bv_doc_id__1_d1e940
Bundesfinanzen	bv_doc_id__1_d1e942
<g/>
,	
das	bv_doc_id__1_d1e946
Monopolwesen	bv_doc_id__1_d1e948
und	bv_doc_id__1_d1e951
die	bv_doc_id__1_d1e953
Verwaltung	bv_doc_id__1_d1e955
der	bv_doc_id__1_d1e957
Bundesbetriebe	bv_doc_id__1_d1e959
<g/>
,	
5.)	bv_doc_id__1_d1e966
das	bv_doc_id__1_d1e971
Zollwesen	bv_doc_id__1_d1e973
<g/>
,	
Geld-	bv_doc_id__1_d1e977
und	bv_doc_id__1_d1e979
